QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20150317_003616	Mencari tombstone pieces dari para monsters disekitar.
QUEST_LV_0100_20150317_003617	Cepat sedikit
QUEST_LV_0100_20150317_003618	Notice/!/Part yang lain rusak dan tidak bisa dibaca.#3
QUEST_LV_0100_20150317_003619	Epitaph of Flurry (3)
QUEST_LV_0100_20150317_003620	Aku akan lakukan ini untukmu
QUEST_LV_0100_20150317_003621	Epitaph of Flurry (4)
QUEST_LV_0100_20150317_003622	Temukan Epitaph
QUEST_LV_0100_20150317_003623	Epitaph of Flurry (5)
QUEST_LV_0100_20150317_003624	Epitaph of Flurry (6)
QUEST_LV_0100_20150317_003625	Notice/Kamu telah membaca Agaila Flurry's Epitaph. {nl}Status bertambah 1!
QUEST_LV_0100_20150317_003626	Ready
QUEST_LV_0100_20150317_003627	Aku akan menyusunnya
QUEST_LV_0100_20150317_003628	Aku akan menunggu sebentar
QUEST_LV_0100_20150317_003629	Lost material (1)
QUEST_LV_0100_20150317_003630	Checking
QUEST_LV_0100_20150317_003631	Lost material (2)
QUEST_LV_0100_20150317_003632	Aku ingin mengawasi calling of evil spirits
QUEST_LV_0100_20150317_003633	Aku ga pengen-pengen banget
QUEST_LV_0100_20150317_003634	About the Land with story
QUEST_LV_0100_20150317_003635	Sarifice (Lizardman)
QUEST_LV_0100_20150317_003636	Akan kubawakan Lizardman
QUEST_LV_0100_20150317_003637	Ini aneh, aku tidak mau.
QUEST_LV_0100_20150317_003638	Sacrifice (Infroburke)
QUEST_LV_0100_20150317_003639	Akan kubawakan Infroburke
QUEST_LV_0100_20150317_003640	Kayanya terlalu jahat, aku tidak mau.
QUEST_LV_0100_20150317_003641	Bishop's Dream of the Goddess (1)
QUEST_LV_0100_20150317_003642	Aku akan pergi ke Eastern Woods
QUEST_LV_0100_20150317_003643	Aku tidak mau pergi
QUEST_LV_0100_20150317_003644	Statue of worship on
QUEST_LV_0100_20150317_003645	The Last Order (1)
QUEST_LV_0100_20150317_003646	Start conversation
QUEST_LV_0100_20150317_003647	Lewati saja
QUEST_LV_0100_20150317_003648	Search the pockets
QUEST_LV_0100_20150317_003649	The Last Order (2)
QUEST_LV_0100_20150317_003650	Lakukan rencananya
QUEST_LV_0100_20150317_003651	Semua telah dilalui
QUEST_LV_0100_20150317_003652	Notice/scroll/Kalahkan Zolem lalu kumpulkan Zolem Demon Stones
QUEST_LV_0100_20150317_003653	Working
QUEST_LV_0100_20150317_003654	The Last Order (3)
QUEST_LV_0100_20150317_003655	Working
QUEST_LV_0100_20150317_003656	Lakukan Tree Dale plan
QUEST_LV_0100_20150317_003657	Butuh persiapan lebih
QUEST_LV_0100_20150317_003658	True Feeling of Mose (1)
QUEST_LV_0100_20150317_003659	Ceritakan tentang feelings of the town young man
QUEST_LV_0100_20150317_003660	Sebaiknya lakukan sendiri
QUEST_LV_0100_20150317_003661	About Agaila Flurry
QUEST_LV_0100_20150317_003662	Telling how Kayhill feel
QUEST_LV_0100_20150317_003663	True Feeling of Mose (2)
QUEST_LV_0100_20150317_003664	Bawakan woodsnya
QUEST_LV_0100_20150317_003665	Bukan kebiasaan yang baik, lupakanlah.
QUEST_LV_0100_20150317_003666	Ambil woodsnya
QUEST_LV_0100_20150317_003667	True Feeling of Mose (3)
QUEST_LV_0100_20150317_003668	Dapatkan leather
QUEST_LV_0100_20150317_003669	Bukan kebiasaan yang baik, lupakanlah.
QUEST_LV_0100_20150317_003670	True Feeling of Mose (4)
QUEST_LV_0100_20150317_003671	Akan kukirimkan untukmu
QUEST_LV_0100_20150317_003672	Delivering
QUEST_LV_0100_20150317_003673	Playing with Fire (1)
QUEST_LV_0100_20150317_003674	Lanjutkan petualanganku
QUEST_LV_0100_20150317_003675	About the Thorn Forest
QUEST_LV_0100_20150317_003676	Playing with Fire (2)
QUEST_LV_0100_20150317_003677	Akan kukumpulkan sap
QUEST_LV_0100_20150317_003678	Kayanya ga akan terbakar
QUEST_LV_0100_20150317_003679	Playing with Fire (3)
QUEST_LV_0100_20150317_003680	Akan kubakar thorn vines
QUEST_LV_0100_20150317_003681	Jagalah dari sini saja
QUEST_LV_0100_20150317_003682	Visible gateway to pick up
QUEST_LV_0100_20150317_003683	fight venom with venom (1)
QUEST_LV_0100_20150317_003684	Ide bagus
QUEST_LV_0100_20150317_003685	Bukan ide bagus
QUEST_LV_0100_20150317_003686	About the Followers
QUEST_LV_0100_20150317_003687	Cincinku!
QUEST_LV_0100_20150317_003688	Akan kubawakan cincinmu kembali
QUEST_LV_0100_20150317_003689	Mungkin sudah ditelannya
QUEST_LV_0100_20150317_003690	Checking the pouch
QUEST_LV_0100_20150317_003691	Fight venom with venom (2)
QUEST_LV_0100_20150317_003692	Akan kubawa secepatnya
QUEST_LV_0100_20150317_003693	Fight venom with venom (3)
QUEST_LV_0100_20150317_003694	Akan kugabungkan
QUEST_LV_0100_20150317_003695	About the Thorn Forest in the past
QUEST_LV_0100_20150317_003696	Combining
QUEST_LV_0100_20150317_003697	Fight venom with venom (4)
QUEST_LV_0100_20150317_003698	Cairkan thorn vines
QUEST_LV_0100_20150317_003699	In the Name of Faith (1)
QUEST_LV_0100_20150317_003700	Jika aku bisa aku akan bantu
QUEST_LV_0100_20150317_003701	Tidak ada yang bisa kulakukan
QUEST_LV_0100_20150317_003702	About the evil forces of the Thorn Forest
QUEST_LV_0100_20150317_003703	In the Name of Faith (2)
QUEST_LV_0100_20150317_003704	In the Name of Faith (3)
QUEST_LV_0100_20150317_003705	Purifying.
QUEST_LV_0100_20150317_003706	Retrieving Spell Crystals
QUEST_LV_0100_20150317_003707	In the Name of Faith (4)
QUEST_LV_0100_20150317_003708	Peringatan terakhir dari The Watcher
QUEST_LV_0100_20150317_003709	Tenang saja
QUEST_LV_0100_20150317_003710	Jangan pergi jauh-jauh
QUEST_LV_0100_20150317_003711	Cuma sedikit bantuan
QUEST_LV_0100_20150317_003712	Aku terima
QUEST_LV_0100_20150317_003713	Katanya Fallen Worry Forest lebih mendesak
QUEST_LV_0100_20150317_003714	Tak ada yang bisa dilakukan
QUEST_LV_0100_20150317_003715	Akan kubereskan segera
QUEST_LV_0100_20150317_003716	Sebaiknya para believers diberitahu
QUEST_LV_0100_20150317_003717	Skill of Interference
QUEST_LV_0100_20150317_003718	Bisa dicoba
QUEST_LV_0100_20150317_003719	Aku tak tahu
QUEST_LV_0100_20150317_003720	Jangan panik
QUEST_LV_0100_20150317_003721	Akan kumusnahkan summon crystal
QUEST_LV_0100_20150317_003722	Kamu bisa melarikan diri
QUEST_LV_0100_20150317_003723	Unexpected Research
QUEST_LV_0100_20150317_003724	Serahkan padaku
QUEST_LV_0100_20150317_003725	Aku tidak mau jadi bagian penelitian aneh
QUEST_LV_0100_20150317_003726	Something blasphemous
QUEST_LV_0100_20150317_003727	Aku akan mengalahkan Archon
QUEST_LV_0100_20150317_003728	Leave vicinity
QUEST_LV_0100_20150317_003729	Raid of Merog
QUEST_LV_0100_20150317_003730	Sebaiknya kamu bersembunyi
QUEST_LV_0100_20150317_003731	Notice/Kalahkan Merof dan Chaferer !
QUEST_LV_0100_20150317_003732	Purifikasi Fallen Worry Forest(1)
QUEST_LV_0100_20150317_003733	Aku akan melindungi altar dari para monster
QUEST_LV_0100_20150317_003734	Aku tak tahu
QUEST_LV_0100_20150317_003735	Activate altar of purification
QUEST_LV_0100_20150317_003736	Root of Svieta Hills
QUEST_LV_0100_20150317_003737	Notice/Bersihkan roots dan Gaigalas !#5
QUEST_LV_0100_20150317_003738	Bramble Strategy (1)
QUEST_LV_0100_20150317_003739	Aku siap
QUEST_LV_0100_20150317_003740	Root of Tinkanta Vacant Lot
QUEST_LV_0100_20150317_003741	Notice/Bersihkan roots dan Molech !#5
QUEST_LV_0100_20150317_003742	Purifikasi Fallen Worry Forest(2)
QUEST_LV_0100_20150317_003743	Aku akan bantu memurnikan
QUEST_LV_0100_20150317_003744	Ini berbahaya, aku menyerah.
QUEST_LV_0100_20150317_003745	Notice/Berhasil mengaktifkan altar of purification!#3
QUEST_LV_0100_20150317_003746	Bramble Strategy (3)
QUEST_LV_0100_20150317_003747	Akan aku kalahkan Bramble dan mendapatkan kedamaian
QUEST_LV_0100_20150317_003748	To Goddess Saule
QUEST_LV_0100_20150317_003749	Portal belum terbuka
QUEST_LV_0100_20150317_003750	Aku akan bertemu priest
QUEST_LV_0100_20150317_003751	Activate Obelisk (1)
QUEST_LV_0100_20150317_003752	Bagaimana merestorenya
QUEST_LV_0100_20150317_003753	Tinggalkan saja
QUEST_LV_0100_20150317_003754	Notice/Telah mengumpulkan seluruh Tree sap.{nl}Periglah ke Thorn tree altar dan gabungkanlah material!#5
QUEST_LV_0100_20150317_003755	Activate Obelisk (2)
QUEST_LV_0100_20150317_003756	Sedang menggabungkan material/STANDSPINKLE/3/TRACK_BEFORE/None
QUEST_LV_0100_20150317_003757	Notice/Selesai!{nl}Dapatk dye dari altar.#5
QUEST_LV_0100_20150317_003758	Notice/Kembali ke priest of Andale #7
QUEST_LV_0100_20150317_003759	Activate Obelisk (3)
QUEST_LV_0100_20150317_003760	Tanyakan dimana lokasi Obelisk
QUEST_LV_0100_20150317_003761	Restore sendiri
QUEST_LV_0100_20150317_003762	About the God
QUEST_LV_0100_20150317_003763	Restoring Obelisk
QUEST_LV_0100_20150317_003764	Notice/Pergilah mencari Village Priest Andeil di  Indigo Trees Plateau!#5
QUEST_LV_0100_20150317_003765	Moldyhorn of Nefrito Valley
QUEST_LV_0100_20150317_003766	Looking around
QUEST_LV_0100_20150317_003767	Notice/Moldyhorn muncul!#3
QUEST_LV_0100_20150317_003768	Thorn Tree Altar yang dikelilingi Aura tidak enak
QUEST_LV_0100_20150317_003769	Combining materials
QUEST_LV_0100_20150317_003770	Notice/Kalahkan monster yang mengganggu omnious aura!#5
QUEST_LV_0100_20150317_003771	Blue Woodspirit of Slepingas stream
QUEST_LV_0100_20150317_003772	Melihat sekeliling
QUEST_LV_0100_20150317_003773	Notice/Blue Woodspirit muncul!#3
QUEST_LV_0100_20150317_003774	Andale Village Priest's Favor (1)
QUEST_LV_0100_20150317_003775	Bertanya bagaimana cara membantu memburu Wupent
QUEST_LV_0100_20150317_003776	About the Ritual
QUEST_LV_0100_20150317_003777	Notice/Tolong temukan candle of carriage di Narvas Crooked Road
QUEST_LV_0100_20150317_003778	Andale Village Priest's Favor (2)
QUEST_LV_0100_20150317_003779	Kekuatannya sudah cukup
QUEST_LV_0100_20150317_003780	Notice/Cari soul flower with strong scent di Dvyni Swamp
QUEST_LV_0100_20150317_003781	Collecting
QUEST_LV_0100_20150317_003782	Notice/Mendapatkan soul flower with strong scent!{nl}Kembali ke village priest
QUEST_LV_0100_20150317_003783	Notice/Pergi ke village mayor
QUEST_LV_0100_20150317_003784	Membuat drowsy bomb
QUEST_LV_0100_20150317_003785	Akan kucari bahan peledaknya
QUEST_LV_0100_20150317_003786	Notice/Bawa bahan peledak dari gudang ke suatu tempat sebelah atas desa
QUEST_LV_0100_20150317_003787	Drowsy scent
QUEST_LV_0100_20150317_003788	Aku akan memasang bom
QUEST_LV_0100_20150317_003789	Aku siapkan dulu semuanya
QUEST_LV_0100_20150317_003790	Installing drowsy bomb
QUEST_LV_0100_20150317_003791	Mysterious Well
QUEST_LV_0100_20150317_003792	Notice/!/Cari alat untuk menemukan sesuatu di dalam sumur!#7
QUEST_LV_0100_20150317_003793	Sedang mengeluarkan barang/MAKING/3/TRACK_BEFORE/None
QUEST_LV_0100_20150317_003794	Notice/Menemukan relic milik seseorang di dalam sumur!
QUEST_LV_0100_20150317_003795	Colimencia of Dvyni Swamp
QUEST_LV_0100_20150317_003796	Notice/Colimencia muncul!#3
QUEST_LV_0100_20150317_003797	Saknele Cliff's Iltiswort
QUEST_LV_0100_20150317_003798	Notice/Iltiswort telah terbangun!#3
QUEST_LV_0100_20150317_003799	Bramble Strategy (2)
QUEST_LV_0100_20150317_003800	Hancurkan
QUEST_LV_0100_20150317_003801	Beri aku waktu
QUEST_LV_0100_20150317_003802	Notice/Pindah ke Giliai Courtyard!#5
QUEST_LV_0100_20150317_003803	Bishop's Dream of Goddess (2)
QUEST_LV_0100_20150317_003804	Baik, aku akan singgah
QUEST_LV_0100_20150317_003805	Menuju Overlong Bridge Valley
QUEST_LV_0100_20150317_003806	Menuju Fallen Worry Forest
QUEST_LV_0100_20150317_003807	Notice/Telah sampai di Fallen Worry Forest tempat para Bramble bersembunyi.#3
QUEST_LV_0100_20150317_003808	A Soldier's Favor
QUEST_LV_0100_20150317_003809	Akan kukumpulkan keepstakes
QUEST_LV_0100_20150317_003810	Stolen Food Supplyes
QUEST_LV_0100_20150317_003811	Akan kubawa kembali Supplyes dari para Vubbe
QUEST_LV_0100_20150317_003812	Maaf, Aku sibuk
QUEST_LV_0100_20150317_003813	Ke Leaf Veil Plateau
QUEST_LV_0100_20150317_003814	Ke Magicians' Tower
QUEST_LV_0100_20150317_003815	Rollandas Yonas dari Stone Pole Platform
QUEST_LV_0100_20150317_003816	Pharmacist's Favor (1)
QUEST_LV_0100_20150317_003817	OK, Aku akan memberikanmu sedikit
QUEST_LV_0100_20150317_003818	Pharmacist's Favor (2)
QUEST_LV_0100_20150317_003819	Kindness of the Mister
QUEST_LV_0100_20150317_003820	Terima bantuan
QUEST_LV_0100_20150317_003821	Makasih, tapi skip deh.
QUEST_LV_0100_20150317_003822	Crafting Armor (1)
QUEST_LV_0100_20150317_003823	Crafting Armor (2)
QUEST_LV_0100_20150317_003824	Crafting Armor (3)
QUEST_LV_0100_20150317_003825	Crafting Armor (4)
QUEST_LV_0100_20150317_003826	Bicara pada Sentinel
QUEST_LV_0100_20150317_003827	Tanya Sentinel tentang arah ke Klaipeda.
QUEST_LV_0100_20150317_003828	Bicara dengan Knight Titas di Western Forest Camp
QUEST_LV_0100_20150317_003829	Tanya Titas apa yang memblokir jalan ke Klaipeda.
QUEST_LV_0100_20150317_003830	Tanya Knight Titas arah ke Klaipeda
QUEST_LV_0100_20150317_003831	Tanya tentang keadaan Knight Titas.
QUEST_LV_0100_20150317_003832	Kumpulkan prajurit di dalam hutan
QUEST_LV_0100_20150317_003833	Aku butuh prajurit untuk pergi ke Klaipeda.
QUEST_LV_0100_20150317_003834	Bicara dengan scout yang ada di area dengan tanda
QUEST_LV_0100_20150317_003835	Kamu diminta untuk memberitahu prajurit untuk berkumpul sebelum ke Klaipeda. Beritahu scout.
QUEST_LV_0100_20150317_003836	Kalahkan para Kepa yang datang
QUEST_LV_0100_20150317_003837	Tiba-tiba Kepa menyerang! Bersiaplah.
QUEST_LV_0100_20150317_003838	Periksa keadaan scout
QUEST_LV_0100_20150317_003839	Periksa keadaan scout yang diserang Kepa.
QUEST_LV_0100_20150317_003840	Ingatkan scout bahwa ada perintah untuk berkumpul di Klaipeda
QUEST_LV_0100_20150317_003841	Mengingatkan scout lagi bahwa ada perintah untuk berkumpul di Klaipeda.
QUEST_LV_0100_20150317_003842	Kalahkan Leaf Bugs dan kumpulkan luggage yang hilang
QUEST_LV_0100_20150317_003843	Scout bilang dia tidak dapat pergi hingga menemukan luggage yang hilang. Temukan luggage scout dari leaf bugs.
QUEST_LV_0100_20150317_003844	Berikan barang itu ke scout
QUEST_LV_0100_20150317_003845	Kembalikan barang itu kepada scout dan suruh dia pergi ke Klaipeda. 
QUEST_LV_0100_20150317_003846	Kalahkan Leaf Bugs dan dapatkan %s
QUEST_LV_0100_20150317_003847	Bicara pada Battle Commander
QUEST_LV_0100_20150317_003848	Bicara pada Battle Commander.
QUEST_LV_0100_20150317_003849	Persuasi dari Battle Commander
QUEST_LV_0100_20150317_003850	The Battle Commander bilang dia akan menyuruh para pengikut untuk membereskannya. Pergi dan laporkan pada Knight Titas.
QUEST_LV_0100_20150317_003851	Laporkan ke Knight Titas
QUEST_LV_0100_20150317_003852	Bersiaplah sekarang untuk pergi ke Klaipeda.
QUEST_LV_0100_20150317_003853	Temukan search scout di arah utara
QUEST_LV_0100_20150317_003854	Kamu disuruh memberitahu agar para prajurit berkumpul sebelum ke Klaipeda. Beritahu Scout tentang hal itu.
QUEST_LV_0100_20150317_003855	Beritahu Scout tentang perintah itu
QUEST_LV_0100_20150317_003856	Ada Large Kepa yang muncul tiba tiba. Kalahkan sekarang.
QUEST_LV_0100_20150317_003857	Bicara pada Search scout
QUEST_LV_0100_20150317_003858	Beritahu search scout tentang perintah berkumpul dan caritahu lokasi prajurit lain berikutnya.
QUEST_LV_0100_20150317_003859	Kalahkan Large Kepa
QUEST_LV_0100_20150317_003860	Bicara pada Laimonas
QUEST_LV_0100_20150317_003861	Dengarkan Permintaan Laimonas' seperti kata Knight Titas.
QUEST_LV_0100_20150317_003862	Berdoa pada Patung
QUEST_LV_0100_20150317_003863	Cobalah berdoa pada Goddess Zemyna Statue. Patung ada di ujung jalan sebelah kanan dekat Laimonas.
QUEST_LV_0100_20150317_003864	Kamu sudah mencoba berdoa seperti kata Laimonas. Beritahu Laimnoas segera.
QUEST_LV_0100_20150317_003865	Dengarkan permintaan Laimonas.
QUEST_LV_0100_20150317_003866	Hancurkan Infrorocktor di area sekitar
QUEST_LV_0100_20150317_003867	Lakukan permintaan Laimonas dan hancurkan Infro Rocktors di jalan menuju Klaipeda.
QUEST_LV_0100_20150317_003868	Bicara pada Klaipeda Guard Captain
QUEST_LV_0100_20150317_003869	Sepertinya kamu sudah memenuhi permintaan Laimonas. Beritahu Guard leader bahwa kamu telah membereskan monster dekat Klaipeda.
QUEST_LV_0100_20150317_003870	Hancurkan Infrorocktor
QUEST_LV_0100_20150317_003871	Pergi ke Klaipeda
QUEST_LV_0100_20150317_003872	Ayo segera menuju Klaipeda.
QUEST_LV_0100_20150317_003873	Kalahkan Rocktortuga yang muncul tiba-tiba
QUEST_LV_0100_20150317_003874	Tolong singkirkan lock torque Two moths yang muncul sebelum pergi ke Klaipeda.
QUEST_LV_0100_20150317_003875	Laporkan ke Guard Captain tentang kekalahan Rocktortuga.
QUEST_LV_0100_20150317_003876	Beritahu Battle Commander untuk berkumpul
QUEST_LV_0100_20150317_003877	Kamu diminta untuk memberitahu prajurit untuk berkumpul sebelum ke Klaipeda. Beritahu Battle Commander tentang hal itu.
QUEST_LV_0100_20150317_003878	Pergi ke area tempat muncul Hanaming
QUEST_LV_0100_20150317_003879	Pergi ke area tempat Hanaming berada untuk menyelesaikan tugas dari Battle Commander.
QUEST_LV_0100_20150317_003880	Kejar Hanaming
QUEST_LV_0100_20150317_003881	Kalahkan Hanaming disekitar
QUEST_LV_0100_20150317_003882	Pergi ke habitat Hanaming
QUEST_LV_0100_20150317_003883	Pergi ke habitat Hanaming habitat secepatnya untuk menyelesaikan tugas Battle Commander.
QUEST_LV_0100_20150317_003884	Kumpulkan Hanaming Petals untuk investigasi
QUEST_LV_0100_20150317_003885	Dapatkan Petal dari Hanaming untuk menyelesaikan tugas dari Battle Commander
QUEST_LV_0100_20150317_003886	Berikan Hanaming Petals ke Battle Commander
QUEST_LV_0100_20150317_003887	Kembali ke battle commander dan berikan Hanaming Petals untuk ke Klaipeda.
QUEST_LV_0100_20150317_003888	Kumpulkan %s untuk investigasi
QUEST_LV_0100_20150317_003889	Bicara pada Battle Commander. Sesuatu yang meragukan sedang terjadi.
QUEST_LV_0100_20150317_003890	Pergi ke area yang terlihat berbahaya
QUEST_LV_0100_20150317_003891	Temui Battle Commander untuk membantu menyelesaikan masalah.
QUEST_LV_0100_20150317_003892	Laporkan pada Battle Commander
QUEST_LV_0100_20150317_003893	Ancaman terbesar Western Woods adalah Golem yang telah kamu kalahkan. Beritahu Battle Commander tentang hal ini.
QUEST_LV_0100_20150317_003894	Kalahkan Golem
QUEST_LV_0100_20150317_003895	Search scout sepertinya dalam masalah. Coba bicara pada dia.
QUEST_LV_0100_20150317_003896	Kalahkan Large Kepa
QUEST_LV_0100_20150317_003897	Singkirkan Large Kepa yang muncul seperti kata search scout kepadamu.
QUEST_LV_0100_20150317_003898	Kembali ke search scout
QUEST_LV_0100_20150317_003899	Kembali pada search scout dan beritahu Large Kepa telah dikalahkan.
QUEST_LV_0100_20150317_003900	Bicara pada Knight Commander Uska
QUEST_LV_0100_20150317_003901	Knight Commander Uska mencari orang yang pergi ke Klaipeda karena mimpi Goddess. Temui Uska dan ceritakan tentang dream of Revelation.
QUEST_LV_0100_20150317_003902	Knight Commander Uska is looking for people who came to Klaipeda for the dream of Goddess. Meet Uska and tell him about the dream of Revelation.
QUEST_LV_0100_20150317_003903	Jika sudah siap, bicara pada Uska untuk pergi ke Crystal mines seperti dalam mimpi dari Goddess.
QUEST_LV_0100_20150317_003904	Pergi ke Eastern Woods Base Camp
QUEST_LV_0100_20150317_003905	Eastern Woods base camp sepertinya dalam keadaan bahaya karena ada monster yang muncul dari Eastern Woods. Ayo pergi dan periksa.
QUEST_LV_0100_20150317_003906	Kalahkan Poata di Eastern Woods Base Camp
QUEST_LV_0100_20150317_003907	Poata datang untuk menyelamatkan Baby Poata. Kalahkan mereka.
QUEST_LV_0100_20150317_003908	Bicara pada Knight Aras
QUEST_LV_0100_20150317_003909	Kamu telah membereskan Poata yang mengancam Aras. Laporkan kembali pada dia. 
QUEST_LV_0100_20150317_003910	Kalahkan Poata yang menyerang outpost
QUEST_LV_0100_20150317_003911	Dapatkan izin dari Knight Aras untuk masuk Miner's Village
QUEST_LV_0100_20150317_003912	Meminta Izin Knight Aras untuk masuk ke Miner's Village.
QUEST_LV_0100_20150317_003913	Kalahkan Pokubu di farm
QUEST_LV_0100_20150317_003914	Kamu harus membantu prajurit Aras's agar bisa pergi ke Miners' Village. Pertama, kalahkan Pokubu yang menguasai farm.
QUEST_LV_0100_20150317_003915	Laporkan ke Aras
QUEST_LV_0100_20150317_003916	Laporkan kekalahan Pokubu, salah satu tugas agar dapat ke Miner's Village, ke Aras.
QUEST_LV_0100_20150317_003917	Dengarkan rencana Sentinel untuk membasmi Chupacabra.
QUEST_LV_0100_20150317_003918	Ayo bantu Sentinel membasmi Chupacabras yang mengancam keamanan.
QUEST_LV_0100_20150317_003919	Kalahkan Chupacabra
QUEST_LV_0100_20150317_003920	Jelajahi hutan dan kalahkan Chupacabra yang membahayakan prajurit.
