ITEM_20150317_000001	Empty_helmet
ITEM_20150317_003493	Storyteller's Book
ITEM_20150317_003494	A book that Koven hid in a box.
ITEM_20150317_003495	Secret Box Key
ITEM_20150317_003496	Koven gave you this key, saying it opened a locked box.{nl}Let's look for this box.
ITEM_20150317_003497	Simple Item
ITEM_20150317_003498	Requested Item
ITEM_20150317_003499	Practice Wood Carving Scraps
ITEM_20150317_003500	The practice wood carving is completely broken.
ITEM_20150317_003501	Intermediate Item_1
ITEM_20150317_003502	Intermediate Item_2
ITEM_20150317_003503	Fixed Practice Wood Carving
ITEM_20150317_003504	The broken practice wood carving has fixed. It has been reinforced to be more durable.
ITEM_20150317_003505	Hardened Tree Log
ITEM_20150317_003506	Log required to fix the practice wood carving.
ITEM_20150317_003507	Rope
ITEM_20150317_003508	Rope required to fix the scarecrow.
ITEM_20150317_003509	Memory Fragment
ITEM_20150317_003510	An orb necessary to complete the spell that wakes the Sleeping Owls to defeat Gaigalas.
ITEM_20150317_003511	An unstable Divine Sphere. It cannot be used in its current state.
ITEM_20150317_003512	Huge Fang
ITEM_20150317_003513	A huge fang obtained from the Minotaur at the Deserted Market
ITEM_20150317_003514	Natural Agate Stone
ITEM_20150317_003515	Parts needed for a new trap devised by the Sapper Master.
ITEM_20150317_003516	Flammable Stone
ITEM_20150317_003517	The stone demanded by the Fletcher Master for his teachings.
ITEM_20150317_003518	Legwyn Family Decoration
ITEM_20150317_003519	A trinket belonging to the old Legwyn family.
ITEM_20150317_003520	An ingredient of a drug required to cure the patient.
ITEM_20150317_003521	Holy Relic
ITEM_20150317_003522	A holy relic used by Krivises as a symbol of their faith. Lost in the city by someone.
ITEM_20150317_003523	Stone Whale Essence
ITEM_20150317_003524	An essence filled with the resentment of many souls.
ITEM_20150317_003525	Dense Hardwood
ITEM_20150317_003526	Material requested by Sculptor Tesla
ITEM_20150317_003527	Lepus Claws
ITEM_20150317_003528	The claws requested by the Monk Master as proof of your oath.
ITEM_20150317_003529	Lost Indulgence Offering
ITEM_20150317_003530	Offering envelope embossed with the Pardoner's Crest
ITEM_20150317_003531	Mali Seeds
ITEM_20150317_003532	Mali seeds obtained from killing Malis.
ITEM_20150317_003533	Destroyer Shaman Doll Summon Scroll
ITEM_20150317_003534	A scroll to summon a Destructive Shaman Doll
ITEM_20150317_003535	Destroyed Barrier Piece
ITEM_20150317_003536	Part of a broken enchantment used to protect Mazas' nest. Can it be restored?
ITEM_20150317_003537	Mallardu Fat
ITEM_20150317_003538	A material that is needed to wake up the Nepenthes. It doesn't catch fire in its current state.
ITEM_20150317_003539	Combustible Fat
ITEM_20150317_003540	The fat of a Mallardu that has been prepared to burn well. Use it to wake up the Nepenthes.
ITEM_20150317_003541	Spiritually Enchanted Sap
ITEM_20150317_003542	It must be gathered from the Nepenthes while it's alive for it to have any effect.
ITEM_20150317_003543	Insect Secretion
ITEM_20150317_003544	Secretion that can be used to attract Biteregina
ITEM_20150317_003545	Old Talisman
ITEM_20150317_003546	An enemy killed with this charm attached to them will join your side!
ITEM_20150317_003547	First revelation found from the Crystal Mine
ITEM_20150317_003548	Eye of Madness
ITEM_20150317_003549	Rodelin's eye. It is said to be able to erase an enemy's senses.
ITEM_20150317_003550	Vicious Essence
ITEM_20150317_003551	An ingredient necessary to make the Holy Bomb. It must be purified before it can be used.
ITEM_20150317_003552	Purified Essence
ITEM_20150317_003553	An ingredient necessary to make the Holy Bomb. The purified result of Wicked Essence.
ITEM_20150317_003554	Romuva Holy Water
ITEM_20150317_003555	When consumed it will prevent demons from detecting your presence!
ITEM_20150317_003556	Holy Bomb
ITEM_20150317_003557	A bomb blessed with holy power. It can defeat Glizardon in a single blow.
ITEM_20150317_003558	Holy Stone
ITEM_20150317_003559	Scroll given by the Security Guard
ITEM_20150317_003560	Once the scroll is used, one can distinguish which Hogmas are wearing necklaces.
ITEM_20150317_003561	Shabby-Looking Necklace
ITEM_20150317_003562	On the back "To ...oved Rukl..s, Lydia." is visible.
ITEM_20150317_003563	Small Demon's Skirt Hem
ITEM_20150317_003564	A skirt hem obtained by defeating Pawndel and Pawnd. An ingredient needed to make the Demon Transform Scroll.
ITEM_20150317_003565	Pawnd's Soul
ITEM_20150317_003566	A demon's soul collected in order to identify demon monsters.
ITEM_20150317_003567	Soul of Pawndel
ITEM_20150317_003568	Corylus' Soul
ITEM_20150317_003569	Bucket
ITEM_20150317_003570	Bucket used to hold water. Seems like a rope can be tied to it.
ITEM_20150317_003571	Long Rope
ITEM_20150317_003572	A very long rope. Seems like something can be tied to it.
ITEM_20150317_003573	Demon Transform Scroll
ITEM_20150317_003574	Use this scroll to transform to Pawndel or Pawnd.
ITEM_20150317_003575	Light Crystal
ITEM_20150317_003576	A Power Crystal processed and filled with the strength of light. It can release the enchantment that binds the sealed Cathedral doors.
ITEM_20150317_003577	Muddy Necklace
ITEM_20150317_003578	Old and muddy necklace dropped by someone long ago.
ITEM_20150317_003579	Vubbe's Wooden Arrow
ITEM_20150317_003580	Wooden arrow used by High Vubbe Archers. It might be useful for kindling.
ITEM_20150317_003581	Ingredient necessary to make the Crude Divining Rod used to search for the First Tombstone Fragment. You need to collect a lot of them.
ITEM_20150317_003582	Crude Divining Rod
ITEM_20150317_003583	A divining rod used to search for the First Tombstone Fragment which has been hidden somewhere underground. Looks weak enough to be broken by even the slightest amount of force.
ITEM_20150317_003584	Dusty Fragment
ITEM_20150317_003585	A rubble that the epigraphist Raymond ordered you to collect with the suspicion that it might contain a part of the Second Tombstone. A Second Tombstone Fragment may or may not be in here...
ITEM_20150317_003586	Stumpy Tree Sap
ITEM_20150317_003587	The sap of a stumpy tree requested by general goods merchant Edang. Its powerful medical properties have made it a highly valued commodity.
ITEM_20150317_003588	Sap Collector
ITEM_20150317_003589	A tool used to collect the sap of a Treearmblow
ITEM_20150317_003590	First Tombstone Fragment
ITEM_20150317_003591	The first part of the lost Ruklys monument
ITEM_20150317_003592	Second Tombstone Fragment
ITEM_20150317_003593	The second part of the lost Ruklys monument
ITEM_20150317_003594	Carbonized Tombstone Fragment
ITEM_20150317_003595	The third part of the lost Ruklys monument
ITEM_20150317_003596	Fourth Tombstone Fragment
ITEM_20150317_003597	The fourth part of the lost Ruklys monument
ITEM_20150317_003598	Ruins Fragment
ITEM_20150317_003599	The Fifth Tombstone Fragment is mixed into this pile of debris.
ITEM_20150317_003600	Restored Tombstone Frgment
ITEM_20150317_003601	A finished part of the lost Ruklys monument
ITEM_20150317_003602	There are illegible words written on it.
ITEM_20150317_003603	The second revelation found from the Tenet Church
ITEM_20150317_003604	Tombstone Fragments Package
ITEM_20150317_003605	A package that the treasure hunter Edang asked you to deliver to the epigraphist Raymond
ITEM_20150317_003606	Ruklys Memorial Piece
ITEM_20150317_003607	A fragment prepared so epigraphist Smith can easily restore it.
ITEM_20150317_003608	First Rubbing
ITEM_20150317_003609	A rubbing of the First Lydia Schaffen Monument
ITEM_20150317_003610	Second Rubbing
ITEM_20150317_003611	A rubbing of the Second Lydia Schaffen Monument
ITEM_20150317_003612	Third Rubbing
ITEM_20150317_003613	A rubbing of the Third Lydia Schaffen Monument
ITEM_20150317_003614	Fourth Rubbing
ITEM_20150317_003615	A rubbing of the Fourth Lydia Schaffen Monument
ITEM_20150317_003616	Fifth Rubbing
ITEM_20150317_003617	A rubbing of the Fifth Lydia Schaffen Monument
ITEM_20150317_003618	Arrow Bundle
ITEM_20150317_003619	An Arrow Bundle that Hunter Talas requested to be fire hardened in order to be used against Infrobirks.
ITEM_20150317_003620	Experimental Ingredients
ITEM_20150317_003621	Experimental materials requested by necromancer Drashus. Take it to Drashus.
ITEM_20150317_003622	Waterweed
ITEM_20150317_003623	Waterweed that grows in the Clearawl Brook. Drashus uses it when summoning powerful spirits.
ITEM_20150317_003624	Lizardman Mind Control Stone
ITEM_20150317_003625	If you defeat a Lizardman after using this stone, it will follow you.
ITEM_20150317_003626	Infroburk Mind Control Stone
ITEM_20150317_003627	If you defeat a Infrobuck after using this stone, it will follow you.
ITEM_20150317_003628	Rubbing Tool
ITEM_20150317_003629	A tool given to you by Hunter Talas to make rubbings of the Lydia Schaffen Monmuments.
ITEM_20150317_003630	Fire Hardened Arrowhead
ITEM_20150317_003631	An arrowhead hardened by fire to be used against Infrobucks.
ITEM_20150317_003632	Long-Branched Tree Charcoal
ITEM_20150317_003633	Charcoal obtained from defeating the Long Arm Tree. Touching it leaves a black stain.
ITEM_20150317_003634	Soi Bomb
ITEM_20150317_003635	A bomb that can light the Long-Branched Tree on fire.
ITEM_20150317_003636	Revelation that Bramble had. It's unreadable - let's take it to Goddess Saule.
ITEM_20150317_003637	Guardian Awakening Device
ITEM_20150317_003638	It is said to be able to wake the sleeping Boowook.
ITEM_20150317_003639	Zolem Magic Stone
ITEM_20150317_003640	A Zolem's Magic Stone needed to lure a Unicorn
ITEM_20150317_003641	Unicorn Horn
ITEM_20150317_003642	A trophy taken from a defeated Unicorn. Let's take it to Fedimian Army Officer.
ITEM_20150317_003643	Empty Beehive
ITEM_20150317_003644	A beehive that has had all its honey sucked out of it, leaving the beeswax.
ITEM_20150317_003645	Cork Stopper
ITEM_20150317_003646	A cork stopper that was sealing the oil barrel.
ITEM_20150317_003647	Brewing Tools
ITEM_20150317_003648	Tools used for brewing
ITEM_20150317_003649	Royal Jelly
ITEM_20150317_003650	A highly nutritious royal jelly!
ITEM_20150317_003651	Monster's Claw (Temporary)
ITEM_20150317_003652	The claws of a monster that only appears in the Square of Lament in the Petrified City.
ITEM_20150317_003653	Petrification Stolen Goods
ITEM_20150317_003654	Goods stolen by the Dico Thieves operating in the Square of Lament.{nl}They have been exposed to the Petrifying Frost to make them look as if they were from the Petrified City.
ITEM_20150317_003655	Cryptically Engraved Bottle
ITEM_20150317_003656	A water bottle engraved with a code in order to find Grave Robber Benjaminas hiding in the midst of guards at the Square of Lament in the Petrified City.
ITEM_20150317_003657	Very Old Map
ITEM_20150317_003658	A map that looks ancient. It looks like it will crumble.
ITEM_20150317_003659	Fragrant Stone Powder
ITEM_20150317_003660	Obtained from monsters at the Square of Lament in the Petrified City.
ITEM_20150317_003661	Monster Meat *
ITEM_20150317_003662	Chunks of Meat that can easily be obtained from Monsters. But humans can not eat it.
ITEM_20150317_003663	Tender Reed Stems
ITEM_20150317_003664	Inner stems of reeds commonly seen on Starving Demon's Way. It is too tough to eat raw even if the outer stem is removed.
ITEM_20150317_003665	Soft Wooden Periderm
ITEM_20150317_003666	The inner layer of bark dug out from a tree on Starving Demon's Way. Don't eat too much of it.
ITEM_20150317_003667	Small Music Box
ITEM_20150317_003668	An item exchanged between lovers as a symbol of their love. A cute music box that fits into a small pouch.
ITEM_20150317_003669	Monster Meat
ITEM_20150317_003670	Meat peeled off during the hunting of monsters. The terrible smell alone makes it hard to eat.
ITEM_20150317_003671	Asellu Leaf Bud
ITEM_20150317_003672	The leaf bud of an Asellu grown on the Starving Demon's Way. It has many practical uses in crafting and in medicine.
ITEM_20150317_003673	Food Scraps
ITEM_20150317_003674	Unidentifiable food scraps. Can be used as monster bait. When a monster comes into sight, you can throw it by pressing the V key.
ITEM_20150317_003675	Tree Root Crystal's Energy Source
ITEM_20150317_003676	The energy source of a Tree Root Crystal that can remove the pollutant sprayed on Tree Root Crystals.
ITEM_20150317_003677	Soul Reagent
ITEM_20150317_003678	Reagent to distinguish the monster that killed pilgrims at the scattered stairs.
ITEM_20150317_003679	Nameless Flower *
ITEM_20150317_003680	Altar Flower Offering
ITEM_20150317_003681	Bouquet *
ITEM_20150317_003682	A collection of flowers on the altar devoted to appease the angry spirits.
ITEM_20150317_003683	Pilgrim's Lost Scripture Page
ITEM_20150317_003684	A sheet of the Pilgrim's Scripture.
ITEM_20150317_003685	Pilgrim's Scripture
ITEM_20150317_003686	A scripture that is necessary for all pilgrims.
ITEM_20150317_003687	Condensed Rage of the Pilgrims that the Fire Rod had.
ITEM_20150317_003688	Purple Tree Fault Forest Sanctum Map
ITEM_20150317_003689	A map that shows all the sanctums of the Purple Tree Fault Forest. Right-click to open the map.{nl}Please return it to the recovery box for the next pilgrim passing through the woods.{nl}Location of recovery box: On the corner to Pretense Intersection.
ITEM_20150317_003690	Holy water obtained from the Priest Master to purify the polluted sanctums in Purple Tree Fault Forest.
ITEM_20150317_003691	Grey Gypsum Fragment
ITEM_20150317_003692	Gesso said to be used when repairing malfunctioning Goddess Statues in the Purple Tree Fault Forest.
ITEM_20150317_003693	Reed Leaf Dew
ITEM_20150317_003694	Water said to be used when tempering the gesso.
ITEM_20150317_003695	Naktis' Sign
ITEM_20150317_003696	Marks left by Naktis in monsters to command them.(Temporary)
ITEM_20150317_003697	Pure Water
ITEM_20150317_003698	Pure Water flowing within a small part of Fault Forest.
ITEM_20150317_003699	Leather Pouch
ITEM_20150317_003700	A leather pouch used to store water
ITEM_20150317_003701	Reed Flowers *
ITEM_20150317_003702	Reed flowers picked from reeds in Purple Tree Fault Forest.
ITEM_20150317_003703	Purifier
ITEM_20150317_003704	A purifier that the Pardoner Master sells. It is used when the sacred property of something is sullied. It's very expensive, though.
ITEM_20150317_003705	Tombstone Dew
ITEM_20150317_003706	Dew gathered from a tombstone early in the morning. One might have qualms against it, but it can be drunk.
ITEM_20150317_003707	Lantern
ITEM_20150317_003708	A lantern that lights one's surroundings.
ITEM_20150317_003709	Medicine
ITEM_20150317_003710	A medicine created by Pilgrim Theophilis. He claims it will ward off curses.
