ETC_20150317_000001	Kepa
ETC_20150317_007993	Jude Set
ETC_20150317_007994	Movement Speed +5
ETC_20150317_007995	Ismin Set
ETC_20150317_007996	Fire Property Resistance +15
ETC_20150317_007997	Poratore Set
ETC_20150317_007998	Holy Property Damage +168 {nl} Dark Property Damage +168
ETC_20150317_007999	Cafrisun Set
ETC_20150317_008000	HP Recovery +16
ETC_20150317_008001	All Stats +1
ETC_20150317_008002	Earth Property Damage +12
ETC_20150317_008003	Riena Set
ETC_20150317_008004	Fire Property Resistance +16
ETC_20150317_008005	N/A
ETC_20150317_008006	N/A
ETC_20150317_008007	N/A
ETC_20150317_008008	N/A
ETC_20150317_008009	N/A
ETC_20150317_008010	N/A
ETC_20150317_008011	N/A
ETC_20150317_008012	N/A
ETC_20150317_008013	N/A
ETC_20150317_008014	N/A
ETC_20150317_008015	N/A
ETC_20150317_008016	N/A
ETC_20150317_008017	N/A
ETC_20150317_008018	N/A
ETC_20150317_008019	N/A
ETC_20150317_008020	N/A
ETC_20150317_008021	N/A
ETC_20150317_008022	N/A
ETC_20150317_008023	N/A
ETC_20150317_008024	N/A
ETC_20150317_008025	N/A
ETC_20150317_008026	N/A
ETC_20150317_008027	N/A
ETC_20150317_008028	N/A
ETC_20150317_008029	N/A
ETC_20150317_008030	N/A
ETC_20150317_008031	N/A
ETC_20150317_008032	N/A
ETC_20150317_008033	N/A
ETC_20150317_008034	N/A
ETC_20150317_008035	N/A
ETC_20150317_008036	N/A
ETC_20150317_008037	N/A
ETC_20150317_008038	N/A
ETC_20150317_008039	N/A
ETC_20150317_008040	N/A
ETC_20150317_008041	N/A
ETC_20150317_008042	N/A
ETC_20150317_008043	N/A
ETC_20150317_008044	N/A
ETC_20150317_008045	N/A
ETC_20150317_008046	N/A
ETC_20150317_008047	N/A
ETC_20150317_008048	N/A
ETC_20150317_008049	N/A
ETC_20150317_008050	N/A
ETC_20150317_008051	N/A
ETC_20150317_008052	N/A
ETC_20150317_008053	N/A
ETC_20150317_008054	N/A
ETC_20150317_008055	N/A
ETC_20150317_008056	Ready Animation Speed
ETC_20150317_008057	CAST Animation Speed
ETC_20150317_008058	Attack Animation Speed
ETC_20150317_008059	Channel Update Term
ETC_20150317_008060	Monster's Chase Update Time
ETC_20150317_008061	Maximum time of boss monster's skill chase. Target is canceled when overtime.
ETC_20150317_008062	Control amount of dropped gold.
ETC_20150317_008063	Control item drop rate.
ETC_20150317_008064	Control zone drop rate.
ETC_20150317_008065	Control boss drop rate.
ETC_20150317_008066	Control monster's EXP rate.
ETC_20150317_008067	Control monster's health.
ETC_20150317_008068	Control monster's attack.
ETC_20150317_008069	Control monster's defense.
ETC_20150317_008070	DPK adjustment
ETC_20150317_008071	Distance to show a UI of monster's weakness
ETC_20150317_008072	Limit the PC level when show the monster's weakness
ETC_20150317_008073	Wiki Ranking Update Time
ETC_20150317_008074	Mike Max Length
ETC_20150317_008075	Min Conversation Distance in AD_TRIGGER
ETC_20150317_008076	Wiki Ranking Count per page
ETC_20150317_008077	Magic Number of invisible hand
ETC_20150317_008078	N/A
ETC_20150317_008079	N/A
ETC_20150317_008080	N/A
ETC_20150317_008081	N/A
ETC_20150317_008082	N/A
ETC_20150317_008083	N/A
ETC_20150317_008084	N/A
ETC_20150317_008085	N/A
ETC_20150317_008086	N/A
ETC_20150317_008087	N/A
ETC_20150317_008088	N/A
ETC_20150317_008089	N/A
ETC_20150317_008090	Telekinesis Throw Time
ETC_20150317_008091	N/A
ETC_20150317_008092	N/A
ETC_20150317_008093	Pets Cooldown time
ETC_20150317_008094	N/A
ETC_20150317_008095	N/A
ETC_20150317_008096	N/A
ETC_20150317_008097	N/A
ETC_20150317_008098	N/A
ETC_20150317_008099	N/A
ETC_20150317_008100	N/A
ETC_20150317_008101	%s captured a Hanaming
ETC_20150317_008102	Did you attack a Paladin!/You are not afraid of goddess!/You have met your match today!
ETC_20150317_008103	Owow~~
ETC_20150317_008104	Name#Hot Panto Warrior#Level#50
ETC_20150317_008105	Name#Hot Panto Spearman#Level#50
ETC_20150317_008106	Wandering Vubbe Archer
ETC_20150317_008107	with you
ETC_20150317_008108	defeated. A summon army will be created.
ETC_20150317_008109	%s was defeated by %s.
ETC_20150317_008110	Golem AI
ETC_20150317_008111	Brush
ETC_20150317_008112	Scorpion_Test
ETC_20150317_008113	N/A
ETC_20150317_008114	Kepa AI
ETC_20150317_008115	Kepa AI2
ETC_20150317_008116	Strike
ETC_20150317_008117	Chapparition's Shadow
ETC_20150317_008118	The Vubbe Fighter is very exhausted.
ETC_20150317_008119	Destroy the Specter Monarch's summoned totem.
ETC_20150317_008120	If not, the lightning from the Specter Monarch will never end.
ETC_20150317_008121	Tombstone
ETC_20150317_008122	The Stone Whale is exhausted.
ETC_20150317_008123	Rajatadpole
ETC_20150317_008124	local buf = GetBuffByName(self, "Revenge"); local over = GetOver(buf); return over + 1.. " summons is starting.";
ETC_20150317_008125	Destroy the summoning post
ETC_20150317_008126	Banish all of you!!
ETC_20150317_008127	Circle
ETC_20150317_008128	Square
ETC_20150317_008129	Diamond
ETC_20150317_008130	Star
ETC_20150317_008131	Empty
ETC_20150317_008132	Two-handed Sword Stance
ETC_20150317_008133	One-handed Sword Stance
ETC_20150317_008134	One-handed Sword Shield Stance
ETC_20150317_008135	Two-handed Bow Stance
ETC_20150317_008136	Blunt Shield Stance
ETC_20150317_008137	Blunt Stance
ETC_20150317_008138	Wizard One-handed Staff
ETC_20150317_008139	Sorcerer Stance
ETC_20150317_008140	Archer Bow without Stance
ETC_20150317_008141	Crossbow Stance
ETC_20150317_008142	Double Arrow Stance
ETC_20150317_008143	Secondary Bow Stance
ETC_20150317_008144	Bow Shield Stance
ETC_20150317_008145	One-handed Spear Stance
ETC_20150317_008146	One-handed Spear Shield Stance
ETC_20150317_008147	Two-handed Spear Stance
ETC_20150317_008148	Wizard Two-handed Staff
ETC_20150317_008149	Bar Stance
ETC_20150317_008150	Kill Monster
ETC_20150317_008151	Attack Monster
ETC_20150317_008152	Kill Player
ETC_20150317_008153	Attack Player
ETC_20150317_008154	Death
ETC_20150317_008155	Changed a session value
ETC_20150317_008156	Check monster's value
ETC_20150317_008157	Monster's %sValue %s %s
ETC_20150317_008158	Monster's
ETC_20150317_008159	Enter property name
ETC_20150317_008160	Value
ETC_20150317_008161	Value input
ETC_20150317_008162	Value comparison of character and monster
ETC_20150317_008163	Character's %sValue %s Monster's %s
ETC_20150317_008164	Character's
ETC_20150317_008165	Monster location check
ETC_20150317_008166	Monster's coordinates %s and distance %s %s
ETC_20150317_008167	Basic coordinate input
ETC_20150317_008168	Session value check
ETC_20150317_008169	Session's %sValue %s %s
ETC_20150317_008170	Session's
ETC_20150317_008171	Character's value check
ETC_20150317_008172	Character's %sValue %s %s
ETC_20150317_008173	Change session value
ETC_20150317_008174	Change session value by damage
ETC_20150317_008175	Session's %sValue + %s * Damage
ETC_20150317_008176	Value + Damage *
ETC_20150317_008177	Move to a certain coordinate after saving
ETC_20150317_008178	Go to %s at %s% of HP
ETC_20150317_008179	Resurrection HP %: 
ETC_20150317_008180	Enter HP
ETC_20150317_008181	Resurrection coordinates: 
ETC_20150317_008182	Enter coordinates
ETC_20150317_008183	The 7th bishop of the Ignatius Cathedral closed the Cathedral after the appearance of ghosts, and now resides in Klaipeda.
ETC_20150317_008184	Fidelmia
ETC_20150317_008185	The girl in charge of the mercenary guild's request desk. {nl}Attacked by monsters during escape, she was saved by the captain of the mercenary guild.{nl}She soon joined the mercenaries and is now a proud mercenary herself.
ETC_20150317_008186	Saint Ignatius
ETC_20150317_008187	The First Bishop of the St. Ignatius Cathedral, he reformed the church himself by cleansing its false past.{nl}After his death, he continues to be remembered, with the St. Ignatius Cathedral bearing his name.
ETC_20150317_008188	As the goddess who brings the break of dawn, she is called many names.{nl}The Goddess of Dawn. The Daughter of God. The representative of all goddesses.{nl}Carrying out the divine will, she looked after a tree. After she was kidnapped by the Demon Gods, the tree lost control and devoured the capital of the human world.
ETC_20150317_008189	The Goddess of Fate. She can see a thousand years into the future, and prepare accordingly to alter the course of destiny.{nl}She left the Revelators a revelation every 100 years. It is said collecting all the scattered revelations will grant one the power to confront fate.
ETC_20150317_008190	Goddess of Earth
ETC_20150317_008191	Dahlia
ETC_20150317_008192	Goddess of Wisdom
ETC_20150317_008193	Catherine
ETC_20150317_008194	A wise, talented and beautiful girl with mysterious hair.
ETC_20150317_008195	Evan
ETC_20150317_008196	Fair game be abused
ETC_20150317_008197	Maven
ETC_20150317_008198	Bartas' Friend
ETC_20150317_008199	Bartas
ETC_20150317_008200	Luna's Father
ETC_20150317_008201	Luna
ETC_20150317_008202	Bartas' Daughter
ETC_20150317_008203	Cherise
ETC_20150317_008204	A low ranking soldier. Like most of the female soldiers, she fancies the Guard Captain, Roy.
ETC_20150317_008205	Roy
ETC_20150317_008206	Guard Captain. Many girls are fascinated with his beauty. 
ETC_20150317_008207	Recipe - Oak Wood
ETC_20150317_008208	A recipe for making wood used for the wooden statues.
ETC_20150317_008209	Recipe - Ash Wood
ETC_20150317_008210	Recipe - Pine Wood
ETC_20150317_008211	Recipe - Cedar Wood
ETC_20150317_008212	Recipe - Drake Epaulet
ETC_20150317_008213	Recipe for crafting materials
ETC_20150317_008214	Recipe - White Mucus
ETC_20150317_008215	Recipe - Florr
ETC_20150317_008216	Recipe - Rough Bone Powder
ETC_20150317_008217	Recipe - Tendon
ETC_20150317_008218	Recipe - Spell Device
ETC_20150317_008219	Recipe - Pyrostone
ETC_20150317_008220	Recipe - Cryostone
ETC_20150317_008221	Recipe - Hardener
ETC_20150317_008222	Recipe - Tough Tendon
ETC_20150317_008223	Recipe - Resinate
ETC_20150317_008224	Recipe - Bokor Doll
ETC_20150317_008225	A recipe for crafting a Bokor Doll.
ETC_20150317_008226	A recipe for crafting equipment.
ETC_20150317_008227	Recipe - Kaskara
ETC_20150317_008228	Recipe - Cinquedea
ETC_20150317_008229	Recipe - Sabre
ETC_20150317_008230	Recipe - Shamshir
ETC_20150317_008231	Recipe - Scimitar
ETC_20150317_008232	Recipe - Kris
ETC_20150317_008233	Recipe - Snickersnee
ETC_20150317_008234	Recipe - Moplah
ETC_20150317_008235	Recipe - Spatha
ETC_20150317_008236	Recipe - Panto Sword
ETC_20150317_008237	Recipe - Steel Falchion
ETC_20150317_008238	Recipe - Silver Falchion
ETC_20150317_008239	Recipe - Golden Falchion
ETC_20150317_008240	Recipe - Mandrapick
ETC_20150317_008241	Recipe - Flonas Sabre
ETC_20150317_008242	Recipe - Wizard Blade
ETC_20150317_008243	Recipe - Miskas Sabre
ETC_20150317_008244	Recipe - Trinity Sword
ETC_20150317_008245	Recipe - Velniup
ETC_20150317_008246	Recipe - Fortis
ETC_20150317_008247	Recipe - Bendras Sword
ETC_20150317_008248	Recipe - Illizia
ETC_20150317_008249	Recipe - High Falchion
ETC_20150317_008250	Recipe - Smith Sword
ETC_20150317_008251	Recipe - Klavis Sword
ETC_20150317_008252	Recipe - Low Bastard Rod
ETC_20150317_008253	Recipe - Flamberge
ETC_20150317_008254	Recipe - Nodachi
ETC_20150317_008255	Recipe - Claymore
ETC_20150317_008256	Recipe - Colossus
ETC_20150317_008257	Recipe - Caliburn
ETC_20150317_008258	Recipe - Quaddara
ETC_20150317_008259	Recipe - Ilwoon
ETC_20150317_008260	Recipe - Temsus Flamberge
ETC_20150317_008261	Recipe - Potentia
ETC_20150317_008262	Recipe - Didel Colossus
ETC_20150317_008263	Recipe - Hogma Greatsword
ETC_20150317_008264	Recipe - Primaluce
ETC_20150317_008265	Recipe - Prieblanda
ETC_20150317_008266	Recipe - Lapis Katzbalger
ETC_20150317_008267	Recipe - Flamini
ETC_20150317_008268	Recipe - Wizard Slayer
ETC_20150317_008269	Recipe - Luciduce
ETC_20150317_008270	Recipe - Hell and Heaven
ETC_20150317_008271	Recipe - Nulis
ETC_20150317_008272	Recipe - Smith Two-handed Sword
ETC_20150317_008273	Recipe - Klavis Two-handed Sword
ETC_20150317_008274	Recipe - Cane Rover
ETC_20150317_008275	Recipe - Cane
ETC_20150317_008276	Recipe - Crook
ETC_20150317_008277	Recipe - Pewter Rod
ETC_20150317_008278	Recipe - Owl Rod
ETC_20150317_008279	Recipe - Rune Rod
ETC_20150317_008280	Recipe - Crystal Rod
ETC_20150317_008281	Recipe - Battle Rod
ETC_20150317_008282	Recipe - Ice Rod
ETC_20150317_008283	Recipe - Fire Rod
ETC_20150317_008284	Recipe - Vasia Rod
ETC_20150317_008285	Recipe - Magic Rod
ETC_20150317_008286	Recipe - Arch Rod
ETC_20150317_008287	Recipe - Ignition
ETC_20150317_008288	Recipe - Secretum
ETC_20150317_008289	Recipe - Zaima
ETC_20150317_008290	Recipe - High Long Rod
ETC_20150317_008291	Recipe - Smith Rod
ETC_20150317_008292	Recipe - Klavis Rod
ETC_20150317_008293	Recipe - Oak Staff
ETC_20150317_008294	Recipe - Staff
ETC_20150317_008295	Recipe - Ju Staff
ETC_20150317_008296	Recipe - Ubuko Staff
ETC_20150317_008297	Recipe - Stag Staff
ETC_20150317_008298	Recipe - Geometry Staff
ETC_20150317_008299	Recipe - Demon Staff
ETC_20150317_008300	Recipe - Storm Staff
ETC_20150317_008301	Recipe - Magic Wooden Staff
ETC_20150317_008302	Recipe - Melinas Staff
ETC_20150317_008303	Recipe - Magi Staff
ETC_20150317_008304	Recipe - Ludas Staff
ETC_20150317_008305	Recipe - Saltas Staff
ETC_20150317_008306	Recipe - Karsto Staff
ETC_20150317_008307	Recipe - Expecta Staff
ETC_20150317_008308	Recipe - Welsh Staff
ETC_20150317_008309	Recipe - Candle Staff
ETC_20150317_008310	Recipe - Audra
ETC_20150317_008311	Recipe - Sunflower
ETC_20150317_008312	Recipe - Maledoom
ETC_20150317_008313	Recipe - Arca Staff
ETC_20150317_008314	Recipe - Raganos Horn
ETC_20150317_008315	Recipe - Smith Staff
ETC_20150317_008316	Recipe - Klavis Staff
ETC_20150317_008317	Recipe - Long Bow
ETC_20150317_008318	Recipe - Composite Bow
ETC_20150317_008319	Recipe - Self Bow
ETC_20150317_008320	Recipe - Rokas Bow
ETC_20150317_008321	Recipe - Gorithos
ETC_20150317_008322	Recipe - Gulail
ETC_20150317_008323	Recipe - Kaman
ETC_20150317_008324	Recipe - Gendawa
ETC_20150317_008325	Recipe - Strong Bow
ETC_20150317_008326	Recipe - Iron Bow
ETC_20150317_008327	Recipe - Hawk Bow
ETC_20150317_008328	Recipe - Hunting Bow
ETC_20150317_008329	Recipe - Savage Bow
ETC_20150317_008330	Recipe - Snake Bow
ETC_20150317_008331	Recipe - Lethena Bow
ETC_20150317_008332	Recipe - Wildling Bane
ETC_20150317_008333	Recipe - Equalizer
ETC_20150317_008334	Recipe - Heart Seeker
ETC_20150317_008335	Recipe - Viper
ETC_20150317_008336	Recipe - Blood Gain
ETC_20150317_008337	Recipe - Tempest Shooter
ETC_20150317_008338	Recipe - Short Bow
ETC_20150317_008339	Recipe - Pulley Bow
ETC_20150317_008340	Recipe - Smith Bow
ETC_20150317_008341	Recipe - Klavis Bow
ETC_20150317_008342	Recipe - Crossbow
ETC_20150317_008343	Recipe - Dokyu
ETC_20150317_008344	Recipe - Quarrel Bow
ETC_20150317_008345	Recipe - Oak Crossbow
ETC_20150317_008346	Recipe - Seal Crossbow
ETC_20150317_008347	Recipe - Catapult
ETC_20150317_008348	Recipe - Cranequin
ETC_20150317_008349	Recipe - Sniper Crossbow
ETC_20150317_008350	Recipe - Heavy Crossbow
ETC_20150317_008351	Recipe - Wide Crossbow
ETC_20150317_008352	Recipe - Grand Cross
ETC_20150317_008353	Recipe - Medina Crossbow
ETC_20150317_008354	Recipe - Grave Crossbow
ETC_20150317_008355	Recipe - Shooting Star
ETC_20150317_008356	Recipe - Kateen Blaster
ETC_20150317_008357	Recipe - Grajus
ETC_20150317_008358	Recipe - Isbality
ETC_20150317_008359	Recipe - Morto
ETC_20150317_008360	Recipe - Smith Crossbow
ETC_20150317_008361	Recipe - Klavis Crossbow
ETC_20150317_008362	Recipe - Mace
ETC_20150317_008363	Recipe - Morning Star
ETC_20150317_008364	Recipe - Mallet
ETC_20150317_008365	Recipe - Goedendag
ETC_20150317_008366	Recipe - Warpick
ETC_20150317_008367	Recipe - Maul
ETC_20150317_008368	Recipe - Battle Hammer
ETC_20150317_008369	Recipe - Chekan
ETC_20150317_008370	Recipe - Miner Hammer
ETC_20150317_008371	Recipe - Five Hammer
ETC_20150317_008372	Recipe - Spiked Mace
ETC_20150317_008373	Recipe - Shield Breaker
ETC_20150317_008374	Recipe - Skull Crusher
ETC_20150317_008375	Recipe - Valtas Morning Star
ETC_20150317_008376	Recipe - Suncus Maul
ETC_20150317_008377	Recipe - Holy Smasher
ETC_20150317_008378	Recipe - Kaloo Hammer
ETC_20150317_008379	Recipe - Drake Tail
ETC_20150317_008380	Recipe - Royal Mace
ETC_20150317_008381	Recipe - Stunner
ETC_20150317_008382	Recipe - Valia
ETC_20150317_008383	Recipe - Iron Club
ETC_20150317_008384	Recipe - Smith Mace
ETC_20150317_008385	Recipe - Klavis Mace
ETC_20150317_008386	Recipe - Short Spear
