SKILL_20150317_000001	Attack
SKILL_20150317_002729	Pierce: Enhance 2
SKILL_20150317_002730	Meningkatkan damage dari [Pierce] Hoplite's 2nd Circle standards.
SKILL_20150317_002731	Pierce: Enhance 3
SKILL_20150317_002732	Meningkatkan damage dari [Pierce] Hoplite's 3rd Circle standards.
SKILL_20150317_002733	Barrage: Enhance 2
SKILL_20150317_002734	Meningkatkan damage dari [Barrage] Ranger's 2nd Circle standards.
SKILL_20150317_002735	Barrage: Enhance 3
SKILL_20150317_002736	Meningkatkan damage dari [Barrage] Ranger's 3rd Circle standards.
SKILL_20150317_002737	High Anchoring: Enhance 2
SKILL_20150317_002738	Meningkatkan damage dari [High Anchoring] Ranger's 2nd Circle standards.
SKILL_20150317_002739	High Anchoring: Enhance 3
SKILL_20150317_002740	Meningkatkan damage dari [High Anchoring] Ranger's 3rd Circle standards.
SKILL_20150317_002741	Bounce Shot: Enhance 2
SKILL_20150317_002742	Meningkatkan damage dari [Bounce Shot] Ranger's 2nd Circle standards.
SKILL_20150317_002743	Bounce Shot: Enhance 3
SKILL_20150317_002744	Meningkatkan damage dari [Bounce Shot] Ranger's 3rd Circle standards.
SKILL_20150317_002745	Steady Aim: Enhance 2
SKILL_20150317_002746	Meningkatkan damage tambahan dari [Steady Aim] Ranger's 2nd Circle standards.
SKILL_20150317_002747	Steady Aim: Enhance 3
SKILL_20150317_002748	Meningkatkan damage tambahan dari[Steady Aim] Ranger's 3rd Circle standards.
SKILL_20150317_002749	Scatter Caltrops: Enhance 2
SKILL_20150317_002750	Meningkatkan damage dari [Scatter Caltrops] Quarrel Shooter's 2nd Circle standards.
SKILL_20150317_002751	Scatter Caltrops: Enhance 3
SKILL_20150317_002752	Meningkatkan damage dari [Scatter Caltrops] Quarrel Shooter's 3rd Circle standards.
SKILL_20150317_002753	Stone Shot: Enhance 2
SKILL_20150317_002754	Meningkatkan damage dari [Stone Shot] Quarrel Shooter's 2nd Circle standards.
SKILL_20150317_002755	Stone Shot: Enhance 3
SKILL_20150317_002756	Meningkatkan damage dari [Stone Shot] Quarrel Shooter's 3rd Circle standards.
SKILL_20150317_002757	Rapid Fire: Enhance 2
SKILL_20150317_002758	Meningkatkan damage dari [Rapid Fire] Quarrel Shooter's 2nd Circle standards.
SKILL_20150317_002759	Meningkatkan damage dari [Rapid Fire] Quarrel Shooter's 3rd Circle standards.
SKILL_20150317_002760	Zaibas: Enhance 2
SKILL_20150317_002761	Meningkatkan damage dari [Zaibas] Krivi' 2nd Circle standards.
SKILL_20150317_002762	Zaibas: Enhance 3
SKILL_20150317_002763	Meningkatkan damage dari [Zaibas] Krivi' 3rd Circle standards.
SKILL_20150317_002764	Blessing: Enhance
SKILL_20150317_002765	Meningkatkan damage tamabahan dari [Blessing] per attribute level.
SKILL_20150317_002766	Aspersion: Enhance 2
SKILL_20150317_002767	Meningkatkan damage dari [Aspersion]  Priest's 2nd Circle standards.
SKILL_20150317_002768	Aspersion: Enhance 3
SKILL_20150317_002769	Meningkatkan damage dari [Aspersion] Priest 3rd Circle standards.
SKILL_20150317_002770	Sacrament: Enhance
SKILL_20150317_002771	Meningkatkan attack berelemen Holy dari [Sacrament] Priest's 2nd Circle standards.
SKILL_20150317_002772	Sacrament: Enhance 2
SKILL_20150317_002773	Meningkatkan attack berelemen Holy dari [Sacrament] Priest's 3rd Circle standards.
SKILL_20150317_002774	Blessing: Enhance 2
SKILL_20150317_002775	Memberikan damage tambahan dari [Blessing] Priest's 2nd Circle standards.
SKILL_20150317_002776	Blessing: Enhance 3
SKILL_20150317_002777	Memberikan damage tambahan dari [Blessing] Priest's 3rd Circle standards.
SKILL_20150317_002778	Warcry: Enhance
SKILL_20150317_002779	Meningkatkan efek physical attack dari [Warcry] per attribute level. (Atribute ini hanya berpengaruh ketika defense musuh telah berkurang.)
SKILL_20150317_002780	Warcry : Enhance
SKILL_20150317_002781	Meningkatkan efek physical attack dari [Warcry] Barbarian's 2nd Circle standards. (Atribute ini hanya berpengaruh ketika defense musuh telah berkurang.)
SKILL_20150317_002782	Warcry : Enhance 2
SKILL_20150317_002783	Meningkatkan efek physical attack dari [Warcry] Barbarian's 3rd Circle standards. (Atribute ini hanya berpengaruh ketika defense musuh telah berkurang.)
SKILL_20150317_002784	Frenzy : Enhance
SKILL_20150317_002785	Meningkatkan efek physical attack dari [Frenzy] per attribute level.
SKILL_20150317_002786	Frenzy : Enhance 2
SKILL_20150317_002787	Meningkatkan efek physical attack dari [Frenzy] Barbarian's 2nd Circle standards.
SKILL_20150317_002788	Frenzy : Enhance 3
SKILL_20150317_002789	Meningkatkan efek physical attack dari [Frenzy] Barbarian's 3rd Circle standards.
SKILL_20150317_002790	Telekinesis : Enhance 2
SKILL_20150317_002791	Meningkatkan damage dari [Telekinesis] Psychokino's 2nd Circle standards.
SKILL_20150317_002792	Telekinesis : Enhance 3
SKILL_20150317_002793	Meningkatkan damage dari  [Telekinesis] Psychokino's 3rd Circle standards.
SKILL_20150317_002794	Psychic Pressure : Enhance 2
SKILL_20150317_002795	Meningkatkan damage dari [Psychic Pressure] Psychokino's 2nd Circle standards.
SKILL_20150317_002796	Psychic Pressure : Enhance 3
SKILL_20150317_002797	Meningkatkan damage dari [Psychic Pressure] Psychokino's 3rd Circle standards.
SKILL_20150317_002798	Magnetic Force : Enhance
SKILL_20150317_002799	Meningkatkan damage dari [Magnetic Force] Psychokino's 2nd Circle standards.
SKILL_20150317_002800	Magnetic Force : Enhance 2
SKILL_20150317_002801	Meningkatkan damage dari [Magnetic Force] Psychokino's 3rd Circle standards.
SKILL_20150317_002802	Broom Trap : Enhance 2
SKILL_20150317_002803	Meningkatkan damage dari [Broom Trap] Sapper's 2nd Circle standards.
SKILL_20150317_002804	Broom Trap : Enhance 3
SKILL_20150317_002805	Meningkatkan damage dari [Broom Trap] Sapper's 3rd Circle standards.
SKILL_20150317_002806	Claymore : Enhance 2
SKILL_20150317_002807	Meningkatkan damage dari  [Claymore] Sapper's 2nd Circle standards.
SKILL_20150317_002808	Claymore : Enhance 3
SKILL_20150317_002809	Meningkatkan damage dari  [Claymore] Sapper's 3rd Circle standards.
SKILL_20150317_002810	Punji Stake : Enhance 2
SKILL_20150317_002811	Meningkatkan damage dari  [Punji Stake] Sapper's 2nd Circle standards.
SKILL_20150317_002812	Punji Stake : Enhance 3
SKILL_20150317_002813	Meningkatkan damage dari [Punji Stake] Sapper's 3rd Circle standards.
SKILL_20150317_002814	Detonate Traps: Enhance 2
SKILL_20150317_002815	Meningkatkan damage dari  [Detonate Traps] Sapper's 2nd Circle standards.
SKILL_20150317_002816	Detonate Traps: Enhance 3
SKILL_20150317_002817	Meningkatkan damage dari [Detonate Traps] Sapper's 3rd Circle standards.
SKILL_20150317_002818	Carve : Enhance 2
SKILL_20150317_002819	Meningkatkan damage dari  [Carve] Dievdirbys' 2nd Circle standards.
SKILL_20150317_002820	Carve : Enhance 3
SKILL_20150317_002821	Meningkatkan damage dari  [Carve] Dievdirbys' 3rd Circle standards.
SKILL_20150317_002822	Carve Owl: Enhance
SKILL_20150317_002823	Meningkatkan damage dari  [Carve Owl] Dievdirbys' 2nd Circle standards.
SKILL_20150317_002824	Carve Owl: Enhance 2
SKILL_20150317_002825	Meningkatkan damage dari [Carve Owl] Dievdirbys' 3rd Circle standards.
SKILL_20150317_002826	Effigy: Enhance 2
SKILL_20150317_002827	Meningkatkan damage dari  [Effigy] Bokor's 2nd Circle standards.
SKILL_20150317_002828	Effigy: Enhance 3
SKILL_20150317_002829	Meningkatkan damage dari [Effigy] Bokor's 3rd Circle standards.
SKILL_20150317_002830	Damballa: Enhance 2
SKILL_20150317_002831	Meningkatkan damage dari [Damballa] Bokor's 2nd Circle standards.
SKILL_20150317_002832	Damballa: Enhance 3
SKILL_20150317_002833	Meningkatkan damage dari [Damballa] Bokor's 3rd Circle standards.
SKILL_20150317_002834	Mackangdal: Cumulative Damage Decrease
SKILL_20150317_002835	Mengurangi total akumulasi damage dari [Mackangdal] by 2 per attribute level.
SKILL_20150317_002836	Aukuras: Enhance
SKILL_20150317_002837	Meningkatkan HP recovery dari [Aukuras] per attribute level.
SKILL_20150317_002838	Aukuras: Enhance 2
SKILL_20150317_002839	Meningkatkan efek HP Recovery dari [Aukuras] Krivi' 2nd Circle standards.
SKILL_20150317_002840	Aukuras: Enhance 3
SKILL_20150317_002841	Meningkatkan efek HP Recovery dari [Aukuras] Krivi' 3rd Circle standards.
SKILL_20150317_002842	Shield Charge: Enhance
SKILL_20150317_002843	Meningkatkan damage dari [Shield Charge] per attribute level.
SKILL_20150317_002844	Shield Charge: Enhance 2
SKILL_20150317_002845	Meningkatkan damage dari [Shield Charge] Rodelero's 2nd Circle standards.
SKILL_20150317_002846	Shield Charge: Enhance 3
SKILL_20150317_002847	Meningkatkan damage dari [Shield Charge] Rodelero's 3rd Circle standards.
SKILL_20150317_002848	Montano: Enhance
SKILL_20150317_002849	Meningkatkan damage dari [Montano] per attribute level.
SKILL_20150317_002850	Montano: Enhance 2
SKILL_20150317_002851	Meningkatkan damage dari [Montano] Rodelero's 2nd Circle standards.
SKILL_20150317_002852	Montano: Enhance 3
SKILL_20150317_002853	Meningkatkan damage dari [Montano] Rodelero's 3rd Circle standards.
SKILL_20150317_002854	Targe Smash: Enhance
SKILL_20150317_002855	Meningkatkan damage dari [Targe Smash] per attribute level.
SKILL_20150317_002856	Targe Smash: Enhance 2
SKILL_20150317_002857	Meningkatkan damage dari [Targe Smash] Rodelero's 2nd Circle standards.
SKILL_20150317_002858	Targe Smash: Enhance 3
SKILL_20150317_002859	Meningkatkan damage dari [Targe Smash] Rodelero's 3rd Circle standards.
SKILL_20150317_002860	Shield Push: Enhance
SKILL_20150317_002861	Meningkatkan damage dari [Shield Push] per attribute level.
SKILL_20150317_002862	Shield Push: Enhance 2
SKILL_20150317_002863	Meningkatkan damage dari [Shield Push] Rodelero's 2nd Circle standards.
SKILL_20150317_002864	Shield Push: Enhance 3
SKILL_20150317_002865	Meningkatkan damage dari  [Shield Push] Rodelero's 3rd Circle standards.
SKILL_20150317_002866	Rush: Enhance
SKILL_20150317_002867	Meningkatkan damage dari [Rush] per attribute level.
SKILL_20150317_002868	Rush: Enhance 2
SKILL_20150317_002869	Meningkatkan damage dari [Rush] Cataphract's 2nd Circle standards.
SKILL_20150317_002870	Rush: Enhance 3
SKILL_20150317_002871	Meningkatkan damage dari [Rush] Cataphract's 3rd Circle standards.
SKILL_20150317_002872	Impaler: Enhance
SKILL_20150317_002873	Meningkatkan damage dari  [Impaler] per attribute level.
SKILL_20150317_002874	Impaler: Enhance 2
SKILL_20150317_002875	Meningkatkan damage dari  [Impaler] Cataphract's 2nd Circle standards.
SKILL_20150317_002876	Impaler: Enhance 3
SKILL_20150317_002877	Meningkatkan damage dari [Impaler] Cataphract's 3rd Circle standards.
SKILL_20150317_002878	Meteor: Enhance
SKILL_20150317_002879	Meningkatkan damage dari [Meteor] per attribute level.
SKILL_20150317_002880	Meteor: Enhance 2
SKILL_20150317_002881	Meningkatkan damage dari [Meteor] Elementalist's 2nd Circle standards.
SKILL_20150317_002882	Meteor: Enhance 3
SKILL_20150317_002883	Meningkatkan damage dari [Meteor] Elementalist's 3rd Circle standards. 
SKILL_20150317_002884	Prominence: Enhance
SKILL_20150317_002885	Meningkatkan damage dari [Prominence] per attribute level.
SKILL_20150317_002886	Prominence: Enhance 2
SKILL_20150317_002887	Meningkatkan damage dari [Prominence] Elementalist's 2nd Circle standards.
SKILL_20150317_002888	Prominence: Enhance 3
SKILL_20150317_002889	Meningkatkan damage dari [Prominence] Elementalist's 3rd Circle standards. 
SKILL_20150317_002890	Hail: Enhance
SKILL_20150317_002891	Meningkatkan damage dari [Hail] per attribute level.
SKILL_20150317_002892	Hail: Enhance 2
SKILL_20150317_002893	Meningkatkan damage dari [Hail] to Elementalist's 2nd Circle standards.
SKILL_20150317_002894	Hail: Enhance 3
SKILL_20150317_002895	Meningkatkan damage dari [Hail] to Elementalist's 3rd Circle standards.
SKILL_20150317_002896	Electrocute: Enhance
SKILL_20150317_002897	Meningkatkan damage dari [Electrocute] per attribute level.
SKILL_20150317_002898	Electrocute: Enhance 2
SKILL_20150317_002899	Meningkatkan damage dari [Electrocute] Elementalist's 2nd Circle standards.
SKILL_20150317_002900	Electrocute: Enhance 3
SKILL_20150317_002901	Meningkatkan damage [Electrocute] Elementalist's 3rd Circle standards.
SKILL_20150317_002902	Swell Right Arm: Enhance
SKILL_20150317_002903	Meningkatkan damage buff dari [Swell Right Arm] per attribute level.
SKILL_20150317_002904	Swell Right Arm: Enhance 2
SKILL_20150317_002905	Meningkatkan efek damage yang didapat dari [Swell Right Arm] Thaumaturge's 2nd Circle standards.
SKILL_20150317_002906	Swell Right Arm: Enhance 3
SKILL_20150317_002907	Meningkatkan efek damage yang didapat dari [Swell Right Arm] Thaumaturge's 3rd Circle standards.
SKILL_20150317_002908	Arrow Sprinkle: Damage
SKILL_20150317_002909	Meningkatkan damage dari [Arrow Sprinkle] per attribute level.
SKILL_20150317_002910	Arrow Sprinkle: Enhance 3
SKILL_20150317_002911	Meningkatkan damage dari [Arrow Sprinkle] Ranger's 3rd Circle standards.
SKILL_20150317_002912	Critical Shot: Enhance
SKILL_20150317_002913	Meningkatkan damage dari [Critical Shot] per attribute level.
SKILL_20150317_002914	Critical Shot: Enhance 2
SKILL_20150317_002915	Meningkatkan damage dari [Critical Shot] Ranger's 2nd Circle standards.
SKILL_20150317_002916	Critical Shot: Enhance 3
SKILL_20150317_002917	Meningkatkan damage dari [Critical Shot] Ranger's 3rd Circle standards.
SKILL_20150317_002918	Time Bomb Arrow: Enhance
SKILL_20150317_002919	Meningkatkan damage dari [Time Bomb Arrow] per attribute level.
SKILL_20150317_002920	Time Bomb Arrow: Enhance 2
SKILL_20150317_002921	Meningkatkan damage dari [Time Spring Arrow] Ranger's 3rd Circle standards.
SKILL_20150317_002922	Ballista: Enhance
SKILL_20150317_002923	Meningkatkan damage dari [Ballista] per attribute level.
SKILL_20150317_002924	Ballista: Enhance 2
SKILL_20150317_002925	Meningkatkan damage dari [Ballista] Sapper's 2nd Circle standards.
SKILL_20150317_002926	Ballista: Enhance 3
SKILL_20150317_002927	Meningkatkan damage dari [Ballista] Sapper's 3rd Circle standards.
SKILL_20150317_002928	Needle Blow: Enhance
SKILL_20150317_002929	Meningkatkan damage dari [Needle Blow] per attribute level.
SKILL_20150317_002930	Needle Blow: Enhance 2
SKILL_20150317_002931	Meningkatkan damage dari [Needle Blow] Wugushi's 2nd Circle standards.
SKILL_20150317_002932	Needle Blow: Enhance 3
SKILL_20150317_002933	Meningkatkan damage dari [Needle Blow] Wugushi's 3rd Circle standards.
SKILL_20150317_002934	Wugong Gu: Enhance
SKILL_20150317_002935	Meningkatkan damage dari [Wugong Gu] per attribute level.
SKILL_20150317_002936	Wugong Gu: Enhance 2
SKILL_20150317_002937	Meningkatkan damage dari [Wugong Gu] Wugushi's 2nd Circle standards.
SKILL_20150317_002938	Wugong Gu: Enhance 3
SKILL_20150317_002939	Meningkatkan damage dari [Wugong Gu] Wugushi's 3rd Circle standards.
SKILL_20150317_002940	Throw Gu Pot: Enhance
SKILL_20150317_002941	Meningkatkan damage dari [Throw Gu Pot] per attribute level.
SKILL_20150317_002942	Throw Gu Pot: Enhance 
SKILL_20150317_002943	Meningkatkan damage dari [Throw Gu Pot] Wugushi's 2nd Circle standards.
SKILL_20150317_002944	Throw Gu Pot: Enhance 2
SKILL_20150317_002945	Meningkatkan damage dari [Throw Gu Pot] Wugushi's 3rd Circle standards.
SKILL_20150317_002946	Flu Flu: Enhance
SKILL_20150317_002947	Meningkatkan damage dari [Flu Flu] per attribute level.
SKILL_20150317_002948	Flu Flu: Enhance 2
SKILL_20150317_002949	Meningkatkan damage dari [Flu Flu] Scout's 2nd Circle standards.
SKILL_20150317_002950	Flu Flu: Enhance 3
SKILL_20150317_002951	Meningkatkan damage dari [Flu Flu] Scout's 3rd Circle standards.
SKILL_20150317_002952	Flare Shot: Enhance
SKILL_20150317_002953	Meningkatkan damage dari [Flare Shot] per attribute level.
SKILL_20150317_002954	Flare Shot: Enhance 2
SKILL_20150317_002955	Meningkatkan damage dari [Flare Shot] Scout's 2nd Circle standards.
SKILL_20150317_002956	Bwa Kayiman: Enhance
SKILL_20150317_002957	Meningkatkan damage dari [Bwa Kayiman] per attribute level.
SKILL_20150317_002958	Bwa Kayiman: Enhance
SKILL_20150317_002959	Meningkatkan damage dari [Bwa Kayiman] Bokor's 2nd Circle standards.
SKILL_20150317_002960	Bwa Kayiman: Enhance 2
SKILL_20150317_002961	Meningkatkan damage dari [Bwa Kayiman] Bokor's 3rd Circle standards.
SKILL_20150317_002962	Astral Body Explosion: Enhance
SKILL_20150317_002963	Meningkatkan damage dari [Astral Body Explosion] per attribute level.
SKILL_20150317_002964	Possession: Enhance
SKILL_20150317_002965	Meningkatkan damage dari [Possession] per attribute level.
SKILL_20150317_002966	Possession: Enhance 2
SKILL_20150317_002967	Meningkatkan damage dari [Possession] Sadhu's 3rd Circle standards.
SKILL_20150317_002968	Body Basic Attack: Enhance
SKILL_20150317_002969	Meningkatkan Damage serangan dasar dari out-of-body state per attribute level.
SKILL_20150317_002970	Ectoplasm Attack: Enhance 2
SKILL_20150317_002971	Meningkatkan damage dari [Ectoplasm Attack] Sadhu's 2nd Circle standards.
SKILL_20150317_002972	Ectoplasm Attack: Enhance 3
SKILL_20150317_002973	Meningkatkan damage dari [Ectoplasm Attack] Sadhu's 3rd Circle standards.
SKILL_20150317_002974	Restoration: Enhance
SKILL_20150317_002975	Meningkatkan efek HP recovery [Restoration] per attribute level.
SKILL_20150317_002976	Restoration: Enhance 2
SKILL_20150317_002977	Meningkatkan efek HP recovery [Restoration] Paladin's 2nd Circle standards.
SKILL_20150317_002978	Restoration: Enhance 3
SKILL_20150317_002979	Meningkatkan efek HP recovery [Restoration] Paladin's 3rd Circle standards.
SKILL_20150317_002980	Smite: Enhance
SKILL_20150317_002981	Meningkatkan damage dari [Smite] per attribute level.
SKILL_20150317_002982	Smite: Enhance 2
SKILL_20150317_002983	Meningkatkan damage dari [Smite] Paladin's 2nd Circle standards.
