QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20150317_002684	Notice/Some parts of the purifier seems to have disappeared. {nl} Find the parts using compass mine. #5
QUEST_LV_0100_20150317_002685	Notice/The Mine Compass is pointing to District 6.{nl}Try searching for parts in the area. #5
QUEST_LV_0100_20150317_002686	Destroyer of the Main Purifier (2)
QUEST_LV_0100_20150317_002687	Notice/The mine compass is pointing to the 7th zone.{nl}Go to 7th zone and look for the parts on the ground.#5
QUEST_LV_0100_20150317_002688	Notice/One part is missing.{nl}Go to 6th zone to look for the missing part.#5
QUEST_LV_0100_20150317_002689	Notice/Defeat the Stone Whale that interferes with the search for parts!
QUEST_LV_0100_20150317_002690	Part of the recovery/SITGROPE/3/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002691	Notice /!/Retrieved parts of the purifier! {nl}Fix the Main Purifier and activate it. #5
QUEST_LV_0100_20150317_002692	Destroyer of the Main Purifier (3)
QUEST_LV_0100_20150317_002693	Notice/Successfuly repaired the Main Purifier! {nl} Main Purifier is now working.
QUEST_LV_0100_20150317_002694	Seal of the Royal Family (1)
QUEST_LV_0100_20150317_002695	Say that you will go to Broken Pillar Canyon and break the seal
QUEST_LV_0100_20150317_002696	The threat on the ground
QUEST_LV_0100_20150317_002697	Touch it anyways
QUEST_LV_0100_20150317_002698	Seal of the Royal Family (2)
QUEST_LV_0100_20150317_002699	I will unleash the seal
QUEST_LV_0100_20150317_002700	I won't do it anymore
QUEST_LV_0100_20150317_002701	Recruiting Mercenaries (1)
QUEST_LV_0100_20150317_002702	I am interested
QUEST_LV_0100_20150317_002703	Recruiting Mercenaries (2)
QUEST_LV_0100_20150317_002704	I'll pick up and bring the tools for excavation for evidence
QUEST_LV_0100_20150317_002705	I won't do such job
QUEST_LV_0100_20150317_002706	Interference of Necroventer
QUEST_LV_0100_20150317_002707	Defeat Necroventer
QUEST_LV_0100_20150317_002708	Unfinished Commission (1)
QUEST_LV_0100_20150317_002709	I will find the artifacts
QUEST_LV_0100_20150317_002710	Tell him to look for more stronger person
QUEST_LV_0100_20150317_002711	About the monsters that eat stones
QUEST_LV_0100_20150317_002712	Looking at the stones/LOOK_SIT/3/TRACK_BEFORE/SSN_HATE_AROUND
QUEST_LV_0100_20150317_002713	Unfinished Commission (2)
QUEST_LV_0100_20150317_002714	I will help in defeating the monsters
QUEST_LV_0100_20150317_002715	The Stone Pillar Beneath Alkune Stairway
QUEST_LV_0100_20150317_002716	Investigating the stone pole/LOOK/2/TRACK_BEFORE/SSN_HATE_AROUND
QUEST_LV_0100_20150317_002717	Notice/The new stone pole has appeared.{nl}Destroy the stone pole within the time frame and receive the artifacts.#7
QUEST_LV_0100_20150317_002718	Tha Stone Pillar Above Alkune Stairway
QUEST_LV_0100_20150317_002719	Notice/monsters suddenly appeared! #7
QUEST_LV_0100_20150317_002720	Collecting stone from the pillar/STANDSHAKE/2/TRACK_AFTER/None
QUEST_LV_0100_20150317_002721	The Stone Pillar at Overlong Bridge Valley
QUEST_LV_0100_20150317_002722	Notice/suddenly appeared to be a Sheena! #7
QUEST_LV_0100_20150317_002723	Merchant's Mercenary
QUEST_LV_0100_20150317_002724	Tell him that you will tell them to go back to the camp if you see them
QUEST_LV_0100_20150317_002725	Lindt's Matters
QUEST_LV_0100_20150317_002726	I will help finding the supplies
QUEST_LV_0100_20150317_002727	Tell him you will go since you passed the words
QUEST_LV_0100_20150317_002728	Effective Painkillers
QUEST_LV_0100_20150317_002729	I will get them
QUEST_LV_0100_20150317_002730	I don't have anything
QUEST_LV_0100_20150317_002731	Ready to Return Home
QUEST_LV_0100_20150317_002732	Defeat monsters for Lindt
QUEST_LV_0100_20150317_002733	Take a rest before you go
QUEST_LV_0100_20150317_002734	Information about Saugas (1)
QUEST_LV_0100_20150317_002735	Then I'll help Eta
QUEST_LV_0100_20150317_002736	That is impossible
QUEST_LV_0100_20150317_002737	Information about Saugas (2)
QUEST_LV_0100_20150317_002738	Notice /!/Poison amplifies the need for wood bang for the aura of stone! #8
QUEST_LV_0100_20150317_002739	Information about Saugas (3)
QUEST_LV_0100_20150317_002740	I will try
QUEST_LV_0100_20150317_002741	Tell him to do it himself
QUEST_LV_0100_20150317_002742	Installing stone/SITGROPE/2/TRACK_BEFORE/SSN_HATE_AROUND
QUEST_LV_0100_20150317_002743	Information about Saugas (4)
QUEST_LV_0100_20150317_002744	Tell him to install it again
QUEST_LV_0100_20150317_002745	Tell him to do it himself
QUEST_LV_0100_20150317_002746	Luring/#SITGROPESET2/3/TRACK_BEFORE/SSN_HATE_AROUND
QUEST_LV_0100_20150317_002747	Find the Supply Commander's Junior
QUEST_LV_0100_20150317_002748	Seal of the Royal Family (4)
QUEST_LV_0100_20150317_002749	I will unleash the seal of the divine place
QUEST_LV_0100_20150317_002750	About King Zachariel's seal
QUEST_LV_0100_20150317_002751	Unleashing the seal.../MAKING/4/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002752	Investigating Miners' Village (1)
QUEST_LV_0100_20150317_002753	Aid Recovery
QUEST_LV_0100_20150317_002754	I'll help retrieve the relief supplies
QUEST_LV_0100_20150317_002755	Mine Manager Brinker's Dedication (1)
QUEST_LV_0100_20150317_002756	I'll gather some stones for it
QUEST_LV_0100_20150317_002757	Better run away quickly
QUEST_LV_0100_20150317_002758	Mine Manager Brinker's Dedication (2)
QUEST_LV_0100_20150317_002759	I'll defeat the monsters around
QUEST_LV_0100_20150317_002760	Healer Lady's Worry (1)
QUEST_LV_0100_20150317_002761	I'll bring the refugees
QUEST_LV_0100_20150317_002762	Description of the location of the healer lady/TALK/2/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002763	Healer Lady's Worry (2)
QUEST_LV_0100_20150317_002764	I'll defeat the menacing monsters
QUEST_LV_0100_20150317_002765	Kidnapped villagers (1) - Delete
QUEST_LV_0100_20150317_002766	I'll save the village residents
QUEST_LV_0100_20150317_002767	Take time to think for a while
QUEST_LV_0100_20150317_002768	Invasion of the Vubbes
QUEST_LV_0100_20150317_002769	I'll go to the Vubbe's base and defeat them
QUEST_LV_0100_20150317_002770	Disregard
QUEST_LV_0100_20150317_002771	Kidnapped Villagers
QUEST_LV_0100_20150317_002772	By freeing the degree of Tasman/MAKING/2/TRACK_AFTER/None
QUEST_LV_0100_20150317_002773	Suspicious Treasure Chest
QUEST_LV_0100_20150317_002774	To the Mines
QUEST_LV_0100_20150317_002775	I'm ready to destroy the wagons
QUEST_LV_0100_20150317_002776	I'm not yet prepared
QUEST_LV_0100_20150317_002777	Big problem
QUEST_LV_0100_20150317_002778	Tell you will find out what the reason is.
QUEST_LV_0100_20150317_002779	Unendurable itching
QUEST_LV_0100_20150317_002780	Tell you will catch Grivas nearby
QUEST_LV_0100_20150317_002781	Good solution
QUEST_LV_0100_20150317_002782	Tell you will gather wood sticks that possess divine power
QUEST_LV_0100_20150317_002783	Deep fragrance
QUEST_LV_0100_20150317_002784	Tell you will retrieve the Essence of Spirits
QUEST_LV_0100_20150317_002785	Shock Sequoia
QUEST_LV_0100_20150317_002786	Tell you will move Sequoia out from here using the stick
QUEST_LV_0100_20150317_002787	To the north
QUEST_LV_0100_20150317_002788	Tell you will go to Guide Owl
QUEST_LV_0100_20150317_002789	Setting up/FIRE/2/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002790	The sculptures that can't stand anymore
QUEST_LV_0100_20150317_002791	Tell you will help defeating Sequoia
QUEST_LV_0100_20150317_002792	Consent of Spirits
QUEST_LV_0100_20150317_002793	Tell you will gather the Essences of Spirits
QUEST_LV_0100_20150317_002794	Letting the ally go
QUEST_LV_0100_20150317_002795	Tell you will persuade the furious owl
QUEST_LV_0100_20150317_002796	Persuading/TALK/2.5/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002797	An attack to Sequoia
QUEST_LV_0100_20150317_002798	Tell you will use the stick to Sequoia
QUEST_LV_0100_20150317_002799	Chasing after Sequoia
QUEST_LV_0100_20150317_002800	Tell you will go to Desperate Owl Sculpture
QUEST_LV_0100_20150317_002801	The mistake of Sequoia
QUEST_LV_0100_20150317_002802	Tell you will gather blacked wood sticks
QUEST_LV_0100_20150317_002803	Blow to Sequoia
QUEST_LV_0100_20150317_002804	Tell you will poke Sequoia with the stick
QUEST_LV_0100_20150317_002805	Destroy Sequoia
QUEST_LV_0100_20150317_002806	Tell you will defeat Sequoia
QUEST_LV_0100_20150317_002807	Guardian Purifying Device
QUEST_LV_0100_20150317_002808	Go to purify the corrupted Guardian
QUEST_LV_0100_20150317_002809	I'll wait a little bit
QUEST_LV_0100_20150317_002810	Destroying the Guardian Device
QUEST_LV_0100_20150317_002811	Destroy the corrupted protecting device
QUEST_LV_0100_20150317_002812	Recycling (1)
QUEST_LV_0100_20150317_002813	Let's remove those Guardians from the Royal Mausoleum
QUEST_LV_0100_20150317_002814	Notice/I can feel big vibration.#4
QUEST_LV_0100_20150317_002815	Recycling (2)
QUEST_LV_0100_20150317_002816	Let's look for Achat
QUEST_LV_0100_20150317_002817	Let's postpone
QUEST_LV_0100_20150317_002818	Securing the Supply Route (1)
QUEST_LV_0100_20150317_002819	Suggest that you will help defeating monsters
QUEST_LV_0100_20150317_002820	Securing the Supply Route (2)
QUEST_LV_0100_20150317_002821	Suggest that you will help checking the cart
QUEST_LV_0100_20150317_002822	Securing the Supply Route (3)
QUEST_LV_0100_20150317_002823	I can help you
QUEST_LV_0100_20150317_002824	Ashes of the Thieves (1)
QUEST_LV_0100_20150317_002825	I will help with your task
QUEST_LV_0100_20150317_002826	Ashes of the Thieves (2)
QUEST_LV_0100_20150317_002827	I'll gather some Tini Meat
QUEST_LV_0100_20150317_002828	Ashes of the Thieves (3)
QUEST_LV_0100_20150317_002829	Calm down and tell that you will collect the Empty Potion Bottles
QUEST_LV_0100_20150317_002830	Ashes of the Thieves (4)
QUEST_LV_0100_20150317_002831	I'll burn the Vubbe Flag
QUEST_LV_0100_20150317_002832	Of the fire stick/MAKING/3/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002833	Wandering Spirit (4)
QUEST_LV_0100_20150317_002834	Sculptor's Trial (1)
QUEST_LV_0100_20150317_002835	Suggest that you will defeat monsters.
QUEST_LV_0100_20150317_002836	Sculptor's Trial (2)
QUEST_LV_0100_20150317_002837	Of waking/MAKING/2/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002838	Sculptor's Trial (3)
QUEST_LV_0100_20150317_002839	Sculptor's Trial (4)
QUEST_LV_0100_20150317_002840	Sculptor's Trial (5)
QUEST_LV_0100_20150317_002841	Moving to the test site
QUEST_LV_0100_20150317_002842	Sculptor's Trial (6)
QUEST_LV_0100_20150317_002843	Sculptor's Trial (7)
QUEST_LV_0100_20150317_002844	To Thorn Forest
QUEST_LV_0100_20150317_002845	Open the door that leads to Thorn Forest
QUEST_LV_0100_20150317_002846	Key during installation .../MAKING/2/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002847	Defeat the monster blocking the road
QUEST_LV_0100_20150317_002848	Healer Lady's Worry (3)
QUEST_LV_0100_20150317_002849	Okay, I'll go look around again
QUEST_LV_0100_20150317_002850	That would not happen.
QUEST_LV_0100_20150317_002851	Notice/!/Defeat Chafer!
QUEST_LV_0100_20150317_002852	Attack of Mushcaria
QUEST_LV_0100_20150317_002853	Notice/!/Defeat Muchcaria!#8
QUEST_LV_0100_20150317_002854	Learning Skills
QUEST_LV_0100_20150317_002855	I'd like to learn some skills
QUEST_LV_0100_20150317_002856	Give me some time to think about it
QUEST_LV_0100_20150317_002857	Press the key to check the skills. #7
QUEST_LV_0100_20150317_002858	Black-colored Honor (1)
QUEST_LV_0100_20150317_002859	Destroy the corrupted Guardian
QUEST_LV_0100_20150317_002860	Black-colored Honor (2)
QUEST_LV_0100_20150317_002861	Collect condensed magic power
QUEST_LV_0100_20150317_002862	Black-colored Honor (3)
QUEST_LV_0100_20150317_002863	Destroy the corrupted Guardian
QUEST_LV_0100_20150317_002864	Expired Contract
QUEST_LV_0100_20150317_002865	Say that you will do it
QUEST_LV_0100_20150317_002866	Tell him to give it to him directly
QUEST_LV_0100_20150317_002867	Collapsed Protection System
QUEST_LV_0100_20150317_002868	Repair the broken Royal Mausoleum Guardian
QUEST_LV_0100_20150317_002869	Unwelcome Guest from the Forest
QUEST_LV_0100_20150317_002870	It's easy
QUEST_LV_0100_20150317_002871	Removing/MAKING/2/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002872	Notice/The Biteregina appeared after removed the hivecomb.{nl}Defeat Biteregina!
QUEST_LV_0100_20150317_002873	Irritating Pricks
QUEST_LV_0100_20150317_002874	Sure, I'll defeat it
QUEST_LV_0100_20150317_002875	Ball of Fat
QUEST_LV_0100_20150317_002876	Yeah, I'll collect them
QUEST_LV_0100_20150317_002877	Nothing lasts forever
QUEST_LV_0100_20150317_002878	I'll be back quickly
QUEST_LV_0100_20150317_002879	Impossible
QUEST_LV_0100_20150317_002880	Lighting Fire/SITGROPE/1/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002881	Slave Contract
QUEST_LV_0100_20150317_002882	Accept immediately
QUEST_LV_0100_20150317_002883	Emancipation
QUEST_LV_0100_20150317_002884	Trust him one more time
QUEST_LV_0100_20150317_002885	I will not be fooled again.
QUEST_LV_0100_20150317_002886	Igniting/SITGROPE/2/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002887	In the Name of the Goddess!
QUEST_LV_0100_20150317_002888	I'll defeat the demons
QUEST_LV_0100_20150317_002889	I'm sorry, but I can't do it all by myself
QUEST_LV_0100_20150317_002890	Obversion
QUEST_LV_0100_20150317_002891	That's a reasonable opinion
QUEST_LV_0100_20150317_002892	Grown Apart From Hope
QUEST_LV_0100_20150317_002893	I will chase it immediately
QUEST_LV_0100_20150317_002894	I'm not ready yet
QUEST_LV_0100_20150317_002895	Notice/the Tenet Church 1st Floor was blocked by power of Gesti{nl}Find the way out to the 1st floor through the basement 1st floor!
QUEST_LV_0100_20150317_002896	Ruklys' Inheritance
QUEST_LV_0100_20150317_002897	I'll restore it
QUEST_LV_0100_20150317_002898	Wait for a while
QUEST_LV_0100_20150317_002899	Restoring memorial/LOOK/3/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002900	Notice/You restored the Ruklys memorial and obtained the legacy of ruklys.{nl}You 0earned 1 stats point.
QUEST_LV_0100_20150317_002901	Curiosity Killed the Epigraphist
QUEST_LV_0100_20150317_002902	I'll stay with you till the end
QUEST_LV_0100_20150317_002903	The Entrance of the Cathedral (3)
QUEST_LV_0100_20150317_002904	Breaking Seal/MAKING/2/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002905	Astral Tracing (6)
QUEST_LV_0100_20150317_002906	Notice/You've examined Lydia Schaffen's tombstone and gained enlightenment.{nl}You have acquired 1 Status Point!
QUEST_LV_0100_20150317_002907	Heated Arrowhead
QUEST_LV_0100_20150317_002908	I'll help you.
QUEST_LV_0100_20150317_002909	To the Laboratory
QUEST_LV_0100_20150317_002910	Finish it yourself.
QUEST_LV_0100_20150317_002911	Preparing sacrifice/MAKING/2/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002912	A Dark Entity
QUEST_LV_0100_20150317_002913	The Final Mission (4)
QUEST_LV_0100_20150317_002914	Starting conversation/TALK/1/TRACK_BEFORE/None
QUEST_LV_0100_20150317_002915	Why are you roaming around?
QUEST_LV_0100_20150317_002916	Black Hands
QUEST_LV_0100_20150317_002917	Defeat Denoptic
QUEST_LV_0100_20150317_002918	Notice /Tomb is starting to shake. #4
QUEST_LV_0100_20150317_002919	The Danger of Collapse (1)
QUEST_LV_0100_20150317_002920	I'll find where it is collapsing
QUEST_LV_0100_20150317_002921	Notice /Stop the guardians from destroying the Mausoleum.
QUEST_LV_0100_20150317_002922	The Danger of Collapse (2)
QUEST_LV_0100_20150317_002923	The Danger of Collapse (3)
QUEST_LV_0100_20150317_002924	Better stop them from destroying the Mausoleum.
QUEST_LV_0100_20150317_002925	Notice /Stop the guardians from destroying the Mausoleum.
QUEST_LV_0100_20150317_002926	The Danger of Collapse (4)
QUEST_LV_0100_20150317_002927	Better stop them from destroying the Royal Mausoleum
QUEST_LV_0100_20150317_002928	Notice/The tomb seems like it's going to crumble soon. Stop the guardians from destroying it #7
QUEST_LV_0100_20150317_002929	The Last Guardian
QUEST_LV_0100_20150317_002930	I'll stop Bearkaras and prevent the Royal Mausoleum from collapsing
QUEST_LV_0100_20150317_002931	The Guardian's Jar (1)
QUEST_LV_0100_20150317_002932	I'll save the magic source of the Royal Mausoleum
QUEST_LV_0100_20150317_002933	I'm not ready yet
QUEST_LV_0100_20150317_002934	The Guardian's Jar (2)
QUEST_LV_0100_20150317_002935	It's time to pour the source of the evil power in the jars
QUEST_LV_0100_20150317_002936	I'm not ready yet
