ETC_20150317_000001	Kepa
ETC_20150401_010472	Let's kill the monsters
ETC_20150401_010473	Let's use the black hair
ETC_20150401_010474	Icon Image + Black Hair Open
ETC_20150401_010475	Detect the Astral Body's force
ETC_20150401_010476	Eyes to see the Astral Body
ETC_20150401_010477	Get rid of the Bleak Shadow
ETC_20150401_010478	The monsters weaken along with the Bleak Shadow. 
ETC_20150401_010479	Effect of antigravity
ETC_20150401_010480	Feels lighter.
ETC_20150401_010481	Trace of Starlight
ETC_20150401_010482	Seems like it can light something.
ETC_20150401_010483	You've been attacked by the creed bead of Medeina
ETC_20150401_010484	Contribution
ETC_20150401_010485	Contributed to purifying the area. Use the abandoned altar!
ETC_20150401_010486	Steps of the Soul
ETC_20150401_010487	Became as light as the soul through the power of the altar! You can move faster.
ETC_20150401_010488	Holy Immunity
ETC_20150401_010489	This monster is immune to the holy power of the altar!
ETC_20150401_010490	Fire Spell
ETC_20150401_010491	Defeated the monster and obtained the Fire Spell
ETC_20150401_010492	Seal
ETC_20150401_010493	This monster is sealed. It will not wake up unless struck with a strong impact.
ETC_20150401_010494	Slip
ETC_20150401_010495	Slipping!
ETC_20150401_010496	Realization
ETC_20150401_010497	You can remember the numbers in your head.
ETC_20150401_010498	Energy of Light
ETC_20150401_010499	Absorbed the energy of light. HP is restored faster!
ETC_20150401_010500	Script check function
ETC_20150401_010501	development function. do not use.
ETC_20150401_010502	Powerful Magic Barrier
ETC_20150401_010503	Any attack is blocked due to the barrier of this powerful magic.
ETC_20150401_010504	Retreat shoot
ETC_20150401_010505	Necklace of the Five Sins
ETC_20150401_010506	Superior Titanium Claw
ETC_20150401_010507	Companion Superior Quilt Coat
ETC_20150401_010508	Companion Superior Leather Armor
ETC_20150401_010509	Companion Superior Scale Mail
ETC_20150401_010510	Aurelius
ETC_20150401_010511	Fedimian Item Merchant
ETC_20150401_010512	Fedimian Equipment Merchant
ETC_20150401_010513	Fedimian Blacksmith
ETC_20150401_010514	Fedimian Mercenary Post Manager
ETC_20150401_010515	Fedimian Accessory Merchant
ETC_20150401_010516	Fedimian Manager
ETC_20150401_010517	Fedimian Village Lady
ETC_20150401_010518	Goddess Austeja
ETC_20150401_010519	OBB Pillar
ETC_20150401_010520	Dungeon Event Manager
ETC_20150401_010521	Joseph Rock
ETC_20150401_010522	Evil Energy Purifier
ETC_20150401_010523	Valley Barrier Chain
ETC_20150401_010524	Valley Device 8
ETC_20150401_010525	DoTimeAction:Collecting wood:3:#SITGROPESET2:SSN_HATE_AROUND
ETC_20150401_010526	DoTimeAction:Searching the grass:2:#SITGROPESET:None
ETC_20150401_010527	NPCDead/Sleep:500/Notice:NOTICE_Dm_!:Cannot find anything.:5
ETC_20150401_010528	DoTimeAction:Extracting Nioles:2:None
ETC_20150401_010529	PCSelfDown:10/Notice:NOTICE_Dm_!:Niole root is cut off!:5/NPCDead
ETC_20150401_010530	PCSelfDown:10/Notice:NOTICE_Dm_!:Niole root is cut off!!:5/NPCDead/Func:SCR_FARM47_HERB_ROOT_EVENT
ETC_20150401_010531	IvnItem:FARM47_1_SQ_060_ITEM_1:1:0/DoTimeAction:Drying after the putting the meats of the monsters:3:MAKING:None
ETC_20150401_010532	Get rid of the monster by hitting it with a flare
ETC_20150401_010533	Get Maven's Fourth Key from Apgaule Altar
ETC_20150401_010534	Use the creed bead of Medeina
ETC_20150401_010535	Demon Prison zone exit event
ETC_20150401_010536	Deliver without spoiling the bread
ETC_20150401_010537	Get rid of the strange energy
ETC_20150401_010538	Pull out some crops and check if it is growing well
ETC_20150401_010539	Defeat Orange Dandells and retrieve the kindling
ETC_20150401_010540	Put the retrieved kindling into the burning magic circle to maintain the flame
ETC_20150401_010541	Check the crops
ETC_20150401_010542	Get wood from the wooden structures nearby
ETC_20150401_010543	Pistol Shield Stance
ETC_20150401_010544	Pistol Support Stance
ETC_20150401_010545	Recipe - Crude Bastard Sword
ETC_20150401_010546	Recipe - Superior Crossbow
ETC_20150401_010547	Recipe - Superior Scale Gloves
ETC_20150401_010548	Recipe - Superior Scale Boots
ETC_20150401_010549	Recipe - Superior Scale Leggings
ETC_20150401_010550	Recipe - Superior Scale Mail
ETC_20150401_010551	Recipe - Superior Grima Gloves
ETC_20150401_010552	Recipe - Superior Grima Boots
ETC_20150401_010553	Recipe - Superior Grima Robe
ETC_20150401_010554	Recipe - Superior Kite Shield
ETC_20150401_010555	Finished cooking food
ETC_20150401_010556	Charge amount: {Value}
ETC_20150401_010557	Repair has been completed
ETC_20150401_010558	The gem is higher than the seller's skill
ETC_20150401_010559	Squire Shop
ETC_20150401_010560	Gem Roasting Shop
ETC_20150401_010561	Offering items that can only be sold in town.
ETC_20150401_010562	Repairing
ETC_20150401_010563	Repairing Weapon
ETC_20150401_010564	Repairing Armor
ETC_20150401_010565	Roasting Gem
ETC_20150401_010566	HP increases by {Value}% for {Time} minutes.
ETC_20150401_010567	SP increases by {Value}% for {Time} minutes.
ETC_20150401_010568	HP recovery time decreases by {Value} seconds for {Time} minutes.
ETC_20150401_010569	SP recovery time decreases by {Value} seconds for {Time} minutes.
ETC_20150401_010570	Click to use the title.
ETC_20150401_010571	Collecting the Sweet Herb
ETC_20150401_010572	Arrived at the area where food spoils.
ETC_20150401_010573	Return to Malus and get new bread.
ETC_20150401_010574	The bread is safe. Give it to Dalius.
ETC_20150401_010575	The bread is spoiled. {nl}Throw it away and get a new one from Malus.
ETC_20150401_010576	Throwing spoiled bread
ETC_20150401_010577	The Hammings smelled the bread and are coming to attack!
ETC_20150401_010578	You've rubbed the strange energy to make it disappear!
ETC_20150401_010579	Making the piles of firewood
ETC_20150401_010580	You've thrown the stones in!
ETC_20150401_010581	There is no reaction
ETC_20150401_010582	There is no reaction! Bring the other monsters!
ETC_20150401_010583	The fire has been prepared. Burn the voodoo doll!
ETC_20150401_010584	You should have a bottle that contains the energy of the monsters!
ETC_20150401_010585	You've failed to break the box within the time limit!
ETC_20150401_010586	Opening the alcohol container
ETC_20150401_010587	Reacting it
ETC_20150401_010588	The blackened crops are revived! Tell this to Yonaris!
ETC_20150401_010589	You've failed since the time to protect the flame has expired!
ETC_20150401_010590	Acquired the wing of Dandell! Put it into the flame and maintain the fire!
ETC_20150401_010591	Adding kindling
ETC_20150401_010592	The magic circle disappeared!
ETC_20150401_010593	Using Demon Transformation Scroll
ETC_20150401_010594	Praying
ETC_20150401_010595	Slight energy is felt from the altar.
ETC_20150401_010596	Steps are lighter with the power of the altar!
ETC_20150401_010597	Added spell power to the abandoned altar.
ETC_20150401_010598	Nothing is happening.
ETC_20150401_010599	Recharging the altar
ETC_20150401_010600	Picking up
ETC_20150401_010601	You already picked up the explosives!
ETC_20150401_010602	Acquired explosives.
ETC_20150401_010603	Loading explosives
ETC_20150401_010604	Loaded explosives on the wagon.
ETC_20150401_010605	You don't have the explosives.
ETC_20150401_010606	Moving out of the Isolated Area.
ETC_20150401_010607	Abandoned Wagon
ETC_20150401_010608	Broken rock
ETC_20150401_010609	Shout the name of the King!
ETC_20150401_010610	Shout the name of the Goddess Ausrine!
ETC_20150401_010611	Shout the name of the Goddess Zemyna!
ETC_20150401_010612	Shout the name of the Goddess Vakarine!
ETC_20150401_010613	Shout the name of the Goddess Laima!
ETC_20150401_010614	Shout the name of the Goddess Gabija!
ETC_20150401_010615	Try shouting a name.
ETC_20150401_010616	Hail Zachariel!
ETC_20150401_010617	Hail Ausrine!
ETC_20150401_010618	Hail Zemyna!
ETC_20150401_010619	Hail Vakarine!
ETC_20150401_010620	Hail Laima!
ETC_20150401_010621	Hail Gabija!
ETC_20150401_010622	Remembered a number {nl}
ETC_20150401_010623	Unjustifiable Bug Eggs
ETC_20150401_010624	Seal of Archon is weakened.
ETC_20150401_010625	The seal released an Archon!
ETC_20150401_010626	Activating
ETC_20150401_010627	The Evil Energy Purifier has been activated!
ETC_20150401_010628	Purifying the evil energy within 
ETC_20150401_010629	seconds.
ETC_20150401_010630	Completed purifying Magi. {nl}The energy of light is permeating the Royal Mausoleum Workers Lodge
ETC_20150401_010631	Barrier of the chapel is released!
ETC_20150401_010632	Altar is already activated.
ETC_20150401_010633	Critical power of light is activated in the monsters of the chapel.
ETC_20150401_010634	You can only have 1 of this item.
ETC_20150401_010635	Lighting the candle
ETC_20150401_010636	Released the Seal of Guidance!
ETC_20150401_010637	Released the Seal of Protection!
ETC_20150401_010638	Released the Seal of Blessing!
ETC_20150401_010639	Absorbing
ETC_20150401_010640	Controlling altar
ETC_20150401_010641	The Abomination's stench is starting to fill the Catacombs!
ETC_20150401_010642	The Abomination's stench has filled the Catacombs!
ETC_20150401_010643	The trace of light around you will soon disappear!
ETC_20150401_010644	All seals of the residence are recovered!
ETC_20150401_010645	Demons are gathering in the Guards Graveyard again!
ETC_20150401_010646	Evil energy is flowing from the grass
ETC_20150401_010647	Spell suppressing crystal
ETC_20150401_010648	Putting down on the floor
ETC_20150401_010649	Due to the magical protective shell, the attacks are ineffective
ETC_20150401_010650	Glakuman that was attracted to the magical power is about to appear.{nl}Be prepared for it.
ETC_20150401_010651	The magic summoning crystals are passing the greater power to the monsters
ETC_20150401_010652	You cannot use this now.
ETC_20150401_010653	You cannot use the skill when you are in a battle
ETC_20150401_010654	Shout
ETC_20150401_010655	Storage Keeper
ETC_20150401_010656	Astral Assistance
ETC_20150401_010657	Astral Protection
ETC_20150401_010658	Astral Blessing
ETC_20150401_010659	Astral Tower Assistance Device
ETC_20150401_010660	Astral Protector Statue
ETC_20150401_010661	Anti-gravity Magic Circle
ETC_20150401_010662	Magic Astral Lamp
ETC_20150401_010663	Giant Star Stone
ETC_20150401_010664	Abandoned Altar
ETC_20150401_010665	TypeD_Buff Manager
ETC_20150401_010666	Abandoned Altar
ETC_20150401_010667	Royal Mausoleum Altar
ETC_20150401_010668	TypeBSuccess manager
ETC_20150401_010669	Collapse Debris
ETC_20150401_010670	Boss Area Manager
ETC_20150401_010671	Wagon Manager
ETC_20150401_010672	Stone Manager
ETC_20150401_010673	Wagon Manager_2
ETC_20150401_010674	Unstable Spell seal crystal
ETC_20150401_010675	Work Check Trigger
ETC_20150401_010676	Magical Power Generator {img star_mark 20 20}
ETC_20150401_010677	NPC for rope NPC
ETC_20150401_010678	Gate Entrance x
ETC_20150401_010679	Farm Worker
ETC_20150406_010680	Farm Ellum
ETC_20150406_010681	Outer World Puragi
ETC_20150406_010682	Outer World Kepa Raider
ETC_20150406_010683	Outer World Vubbe Fighter
ETC_20150406_010684	Outer World Rodelin
ETC_20150406_010685	Outer World Cronewt
ETC_20150406_010686	Outer World Large Panto Spearman
ETC_20150406_010687	Outer World Glizardon
ETC_20150406_010688	Outer World Moya
ETC_20150406_010689	Outer World White Operor
ETC_20150406_010690	Outer World Loftlem
ETC_20150406_010691	Outer World White Harpeia
ETC_20150406_010692	Outer World Stone Whale
ETC_20150406_010693	Outer World Specter Monarch
ETC_20150406_010694	Outer World Magburk
ETC_20150406_010695	Outer World Fire Lord
ETC_20150406_010696	Outer World Netherbovine
ETC_20150406_010697	Outer World Manticen
ETC_20150406_010698	Outer World Mushwort
ETC_20150406_010699	Statue of Goddess Ausrine D
ETC_20150406_010700	Statue of Goddess Ausrine E
ETC_20150406_010701	Pyromancer Room
ETC_20150406_010702	Banquet Hall
ETC_20150406_010703	Get kindlings from Orange Dandel and keep the fire alive!
ETC_20150406_010704	The monsters seem to have smelled the purifying liquid. They are attacking!
ETC_20150406_010705	Ugh... My power...
ETC_20150406_010706	You defeated them all!
ETC_20150406_010707	Did you think you can take my soul? 
ETC_20150406_010708	Hauberk!
ETC_20150406_010709	Revelator, wake up.
ETC_20150406_010710	You must tell the Goddess about Hauberk running away
ETC_20150406_010711	Come Cupotles
ETC_20150406_010712	Dye(White)
ETC_20150406_010713	Dye(Blue)
ETC_20150406_010714	Dye(Pink)
ETC_20150406_010715	Dye(Black)
ETC_20150406_010716	Encroaching Mind
ETC_20150406_010717	Hauberk is encroaching the mind!
ETC_20150406_010718	Base Camp
ETC_20150406_010719	Turn back, face the enemy and fire the gun.
ETC_20150406_010720	Astral Tower Celestial Globe
ETC_20150406_010721	Astral Tower Hourglass
ETC_20150406_010722	Astral Tower Lantern
ETC_20150406_010723	Valley Area Soil
ETC_20150406_010724	Pile of Food (Large)
ETC_20150406_010725	Pile of Food (Medium)
ETC_20150406_010726	Pile of Food (Small)
ETC_20150406_010727	Pile of Food (Extra Small)
ETC_20150406_010728	Mutated Tree Root Crystal
ETC_20150406_010729	Mutated Tree Root Crystal 2
ETC_20150406_010730	Soil Sample
ETC_20150406_010731	Pile of Soil
ETC_20150406_010732	Young Dandelion
ETC_20150406_010733	Wooden Chest
ETC_20150406_010734	Underground Tunnel Entrance 1
ETC_20150406_010735	Underground Tunnel Entrance 2
ETC_20150406_010736	Leather Bag
ETC_20150406_010737	DoTimeAction:Searching for wooden stick:4:CUTVINE_LOOP:None
ETC_20150406_010738	IvnItem:FARM47_1_SQ_060_ITEM_1:1:0/DoTimeAction:Making beef jerkies:3:MAKING:None
ETC_20150406_010739	Create a magic circle with the wood Arunas gave you
ETC_20150406_010740	Burn the shaman doll in the magic circle
ETC_20150406_010741	Opening the alcohol container using the wooden hammer
ETC_20150406_010742	Defeat Orange Dandels for kindling
ETC_20150406_010743	Add kindling into the burning magic circle to keep the fire alive
ETC_20150406_010744	Borrow the farming tool - Plow
ETC_20150406_010745	Borrow the faming tool - Hand Hoe
ETC_20150406_010746	Borrow the farming tool - Spade
ETC_20150406_010747	Borrow Farming Tools - Pickaxe
ETC_20150406_010748	Collect Uprooted Nioles at Riaum Uphill
ETC_20150406_010749	Make jerky in the Drying Room
ETC_20150406_010750	Destroy the magic circle with the Magic Stone of Blessing
ETC_20150406_010751	No!
ETC_20150406_010752	Recipe - Dunkel Bastard Sword
ETC_20150406_010753	The Refreshment Table can only be set up near the Base Camp.
ETC_20150406_010754	Only one base camp can be set up.
ETC_20150406_010755	Rubbed and removed the nasty energy.
ETC_20150406_010756	This must be the strange energy.
