SKILL_20150317_000001	Attack
SKILL_20150317_001213	You accumulate dead parts if defeat the monsters in this skill.
SKILL_20150317_001214	Create Shoggoth
SKILL_20150317_001215	By utilizing the dead parts, you can summon a Gu~eshogosu.
SKILL_20150317_001216	Flesh Cannon
SKILL_20150317_001217	I will fire the dead parts to one point.
SKILL_20150317_001218	Flesh Hoop
SKILL_20150317_001219	Explore the wall of dead parts around the yourself, you damage the monsters coming into the radius.
SKILL_20150317_001220	Dirty Wall
SKILL_20150317_001221	Descenter
SKILL_20150317_001222	Combustion
SKILL_20150317_001223	Magic Phabis
SKILL_20150317_001224	Dig
SKILL_20150317_001225	Roasting
SKILL_20150317_001226	Briquetting
SKILL_20150317_001227	Tincturing
SKILL_20150317_001228	Magnum Opus
SKILL_20150317_001229	I will form a magic barrier that will prevent the enemy's attack in the specified range.
SKILL_20150317_001230	Lv.1 Duration #{CaptionTime}# seconds, block 6 times, max. target #{CaptionRatio}# Lv.2  Duration #{CaptionTime}# seconds, block 6 times, max. target #{CaptionRatio}# Lv.3 Duration #{CaptionTime}# seconds, block 6 times, max. target #{CaptionRatio}#
SKILL_20150317_001231	I will create a barrier region covered in fog in his front. Enemies in the fog hit rate will be reduced
SKILL_20150317_001232	#{CaptionTime}# second duration, accuracy #{CaptionRatio}#% down {nl} consumption SP #{SpendSP}#
SKILL_20150317_001233	In the vicinity of the user and damage by adding impact to the enemy it is [freezing].
SKILL_20150317_001234	Lv.1 Attack rate #{SkillFactor}#, Splash #{SkillSR}# Lv.2 Attack rate #{SkillFactor}#, Splash #{SkillSR}# Lv.3 Attack rate #{SkillFactor}#, Splash #{SkillSR}# Lv.4 Attack rate #{SkillFactor}#, Splash #{SkillSR}# Lv.5 Attack rate #{SkillFactor}#, Splash #{SkillSR}#
SKILL_20150317_001235	You drop the ability value to protect over the [curse] to the specified destination.
SKILL_20150317_001236	Lv.1 Defense, Magic resistance decrease by #{CaptionRatio}#% {nl}Duration #{CaptionTime}# second Lv.2 Defense, Magic resistance decrease by #{CaptionRatio}#% {nl}Duration #{CaptionTime}# second Lv. 3 Defense, Magic resistance decrease by #{CaptionRatio}#% {nl}Duration #{CaptionTime}# second Lv.4 Defense, Magic resistance decrease by #{CaptionRatio}#% {nl}Duration #{CaptionTime}# second Lv.5 Defense , Magic resistance decrease by #{CaptionRatio}#% {nl}Duration #{CaptionTime}# second
SKILL_20150317_001237	I will give the damage to a subject suffering from [curse]. In every third attack, I will give a greater damage.
SKILL_20150317_001238	Lv.1 Attack rate #{SkillFactor}#, Attack rate every 3rd attack #{CaptionRatio}#{nl}Range #{Arg1}# Lv.2 Attack rate #{SkillFactor}#, Attack rate every 3rd attack #{CaptionRatio}#{nl}Range #{Arg1}# Lv.3 Attack rate #{SkillFactor}#, Attack rate every 3rd attack #{CaptionRatio}#{nl}Range #{Arg1}# Lv.4Attack rate #{SkillFactor}#, Attack rate every 3rd attack #{CaptionRatio}#{nl}Range #{Arg1}# Lv.5 Attack rate #{SkillFactor}#, Attack rate every 3rd attack #{CaptionRatio}#{nl}Range #{Arg1}#
SKILL_20150317_001239	You damage in the vicinity of the enemy by summoning an aura of [addiction] to the user.
SKILL_20150317_001240	Lv.1 attack rate every #{SkillFactor}# of damage every 0.5 seconds {nl}Duration #{CaptionTime}# seconds Lv.2 attack rate every #{SkillFactor}# of damage every 0.5 seconds {nl}Duration #{CaptionTime}# seconds Lv.3 attack rate every #{SkillFactor}# of damage every 0.5 seconds {nl}Duration #{CaptionTime}# seconds Lv.4 attack rate every #{SkillFactor}# of damage every 0.5 seconds {nl}Duration #{CaptionTime}# seconds Lv.5 attack rate every #{SkillFactor}# of damage every 0.5 seconds {nl}Duration #{CaptionTime}# seconds
SKILL_20150317_001241	Floor to me to draw the war Le. Ally that has been applied to the active, will be enhanced power and intelligence.
SKILL_20150317_001242	Lv.1 STR, INT increase by #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.2 STR, INT increase by #{CaptionRatio2}#, Max #{CaptionRatio}#{nl} people apply Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.3 STR, INT increase by #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.4 STR, INT increase by #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv. 5 STR, INT increase by #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes
SKILL_20150317_001243	I will draw and Le of death on the floor. Ally that has been applied to the active, will be enhanced physical strength and agility.
SKILL_20150317_001244	Lv.1 CON, AGI increase by #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.2 CON, AGI increase by #{CaptionRatio2}#, Max #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.3 CON, AGI increase by #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.4 CON, AGI increase by #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv. 5 CON, AGI increase by #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes
SKILL_20150317_001245	Currently in development
SKILL_20150317_001246	I will summon the magic that will to recover the ally.
SKILL_20150317_001247	Marble
SKILL_20150317_001248	Black Hole
SKILL_20150317_001249	Change I will generate shield rear the HP and SP.
SKILL_20150317_001250	Replace after HP and SP, #{CaptionTime} of # seconds MHP #{CaptionRatio}#% Shields generation
SKILL_20150317_001251	Temporarily increase the attack power and increase the consumption of all SP skill.
SKILL_20150317_001252	Attack power increase by #{CaptionRatio}#%{nl}SP consumed increase by {nl}Duration 30 seconds{nl}SP consumed #{SpendSP}#
SKILL_20150317_001253	All the enemies of the target region and damage are collected in one place.
SKILL_20150317_001254	#{CaptionTime}# second duration, 6th defense, up to #{CaptionRatio}# persons apply
SKILL_20150317_001255	The enclosure the target with a powerful energy. Around the non-target target gives the per second damage.
SKILL_20150317_001256	Attack rate #{SkillFactor}#, Splash #{SkillSR}#
SKILL_20150317_001257	Is allowed to drop the oil into enemy around them, and give the [fire] damage.
SKILL_20150317_001258	[Fire] [strike] Damage + #{SkillFactor}#{nl} meteor count #{CaptionRatio}#{nl} Dog Splash #{SkillSR}#{nl} consumption SP #{SpendSP}#
SKILL_20150317_001259	It will frozen enemy.
SKILL_20150317_001260	Countdown
SKILL_20150317_001261	I return the time ally. HP, SP, STA, skill cool
SKILL_20150317_001262	You summon the spirit that gives a blow by moving.
SKILL_20150317_001263	You damage the enemy around at the expense of his own daemon.
SKILL_20150317_001264	spirit is displayed instead of all the damage that summoned person receives.
SKILL_20150317_001265	And to replicate the alter ego to his seat, after skill use, yourself withdrawal in the area
SKILL_20150317_001266	Buff me up attack speed
SKILL_20150317_001267	New line to be able to use the carpet system skills were enemy used to ally
SKILL_20150317_001268	test
SKILL_20150317_001269	Multi Shot
SKILL_20150317_001270	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} Quickly fire multiple arrows to specified area.
SKILL_20150317_001271	Attack power #{SkillAtkAdd}#{nl}Shoot #{CaptionRatio}# times 
SKILL_20150317_001272	Fulldraw
SKILL_20150317_001273	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} Pull the bow to fire an arrow straight through the enemy. Target becomes skewed.
SKILL_20150317_001274	Attack power #{SkillAtkAdd}#{nl}{#339999}{ol}[Skew]{/}{/} Duration #{CaptionTime}# seconds
SKILL_20150317_001275	Kneeling Shot
SKILL_20150317_001276	{#DD5500}{ol}[Physical] - [Sting]{/}{/} {nl}Attack while kneeling down. Increases the damage and range.
SKILL_20150317_001277	Physical Damage increases by #{CaptionRatio}#{nl}  Range increases by #{CaptionRatio2}# 
SKILL_20150317_001278	Swift step
SKILL_20150317_001279	Moving speed of the moving shot will increase.
SKILL_20150317_001280	Moving Shot movement speed increase by #{SkillFactor}#% {nl} Defense decrease by #{CaptionRatio}# {nl}Duration #{CaptionTime}# seconds 
SKILL_20150317_001281	Oblique Shot
SKILL_20150317_001282	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} The arrow expelled to hanmyeongui enemy attack near the city.
SKILL_20150317_001283	Attack power #{SkillAtkAdd}#{nl}Bounced arrow damage #{CaptionRatio}#%
SKILL_20150317_001284	Barrage
SKILL_20150317_001285	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} toward the ground, and fired five arrows in an arc.
SKILL_20150317_001286	High Anchoring
SKILL_20150317_001287	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} pull strongly protest the bow to fire an arrow piercing the enemy in a line.
SKILL_20150317_001288	Critical shot
SKILL_20150317_001289	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} The target bolt applied to highly critical strike chance.
SKILL_20150317_001290	Attack power #{SkillAtkAdd}#{nl}Chance of additional critical 50%
SKILL_20150317_001291	Steady Aim
SKILL_20150317_001292	Your attack skill power is increased, but the attack speed is reduced.
SKILL_20150317_001293	Additional Damage + #{CaptionRatio}#{nl}#{CaptionRatio2}#% attack speed reduction {nl} 40 seconds duration
SKILL_20150317_001294	Timebon Arror
SKILL_20150317_001295	{#DD5500}{ol}[Physical] [Strike] {/} {/} {nl} Launches hung bomb arrows.
SKILL_20150317_001296	Attack power #{SkillAtkAdd}#{nl}Bomb duration 5 seconds
SKILL_20150317_001297	Bounce Shot
SKILL_20150317_001298	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} attacked the target is dead bolt thrown out into the surrounding.
SKILL_20150317_001299	Arrow Sprinkle
SKILL_20150317_001300	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} to jump back several feet by firing arrows at the front.
SKILL_20150317_001301	Attack power #{SkillAtkAdd}#{nl}Attack count 5 times
SKILL_20150317_001302	Spiral Arrow
SKILL_20150317_001303	To attack the enemy in the barrage and only following basic attack once.
SKILL_20150317_001304	Barrage # {CaptionRatio} # times apply {nl} duration 10 seconds
SKILL_20150317_001305	Deploy Pavise
SKILL_20150317_001306	And defend the long-range projection body is installed Pabisu on the ground.
SKILL_20150317_001307	Ranged projectiles #{SkillFactor}#{nl} pabiseu time defending duration #{CaptionTime}# seconds
SKILL_20150317_001308	Scatter Caltrop
SKILL_20150317_001309	{#DD5500}{ol}[Physical] - [Sting] {/} {/} to give damage to target throw Cal Tropsch stepped on the floor {nl} reduces the movement speed.
SKILL_20150317_001310	Attack power #{SkillAtkAdd}#{nl}Throw #{CaptionRatio2}#{nl}Caldrop duration 20 seconds{nl}{#339999}{ol}[Slow]{/}{/} Duration 10 seconds
SKILL_20150317_001311	Stone Picking
SKILL_20150317_001312	You pick up things like become stone bullet in the field. In the village, you will not be won.
SKILL_20150317_001313	Obtained by a stone projectile #{SkillFactor}# dog
SKILL_20150317_001314	Stone shot
SKILL_20150317_001315	{#DD5500}{ol}[Physical] [Strike] {/} {/} {nl} indicates pushed the target by firing stone projectile. Target is stuck in a stun chance.
SKILL_20150317_001316	Attack power #{SkillAtkAdd}#{nl}{#339999}{ol}[Stun]{/}{/} Duration #{CaptionRatio2}# seconds{nl}Stone bullet consumed: 1
SKILL_20150317_001317	Rapid fire
SKILL_20150317_001318	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} After loading a number of arrows in the crossbow and fired on targets.
SKILL_20150317_001319	Attack power #{SkillAtkAdd}#{nl}Max. loading time #{CaptionTime}# seconds
SKILL_20150317_001320	Broom Trap
SKILL_20150317_001321	{#DD5500}{ol}[Physical] [Strike] {/} {/} {nl} to install a trap that damage to nearby targets.
SKILL_20150317_001322	Attack power #{SkillAtkAdd}#{nl}Duration 15 seconds
SKILL_20150317_001323	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} fired a shot to the front to install a trap damage dealt.
SKILL_20150317_001324	Attack power #{SkillAtkAdd}#{nl}Splash #{CaptionRatio}#
SKILL_20150317_001325	Punji Stake
SKILL_20150317_001326	{#DD5500}{ol}[Physical] - [Sting] {/} {/} {nl} to set a trap sent to blow away the target stepped back.
SKILL_20150317_001327	Attack power #{SkillAtkAdd}#{nl}Casting time 3 seconds
SKILL_20150317_001328	Detonate Traps
SKILL_20150317_001329	{#DD5500}{ol}[Physical] [Strike] {/} {/} {nl} to blow up the circle and installations, inflicting damage to the enemy.
SKILL_20150317_001330	Attack power #{SkillAtkAdd}#{nl}Bomb count #{CaptionRatio}#개
SKILL_20150317_001331	Coursing
SKILL_20150317_001332	Companion will Kuisaga~tsu the subject. Of critical probability bonus will be applied to the target that has been bitten.
SKILL_20150317_001333	Additional critical chance 30% {nl}#{CaptionTime}# seconds duration
SKILL_20150317_001334	Retrieve
SKILL_20150317_001335	Companion will have drawn toward the husband added interest.
SKILL_20150317_001336	HP #{CaptionRatio}#% more than the enemy biting Om {nl} Duration 4 seconds
SKILL_20150317_001337	Snatching
SKILL_20150317_001338	Companion I dropped to the ground listening to the air type monsters.
SKILL_20150317_001339	Praise
SKILL_20150317_001340	I will temporarily increase the attack speed and companion of movement speed.
SKILL_20150317_001341	Companion movement speed increase #{CaptionRatio}#% {nl} Duration 60 seconds
SKILL_20150317_001342	Pointing
SKILL_20150317_001343	Companion is wandering around the subject, goals and three below. Target avoidance is reduced.
SKILL_20150317_001344	Avoidance reduction #{CaptionRatio}#{nl} lasting 10 seconds
SKILL_20150317_001345	Hounding
SKILL_20150317_001346	I find the subject that companion is hidden around.
SKILL_20150317_001347	Detoxifiy
SKILL_20150317_001348	I will release the addiction state of the subject. High level of poison than decoding without release, duration is reduced.
SKILL_20150317_001349	Duration reduced #{CaptionRatio}# {nl} seconds Poison Poison Podcast # {SpendPoison} # consumption
SKILL_20150317_001350	Needle Blow
SKILL_20150317_001351	{#DD5500}{ol}[Physical] - [Poison] - [Sting] {/} {/} {nl} Launches dokhwasal that the damage sustained for a long time.
SKILL_20150317_001352	Attack power #{SkillAtkAdd}#{nl}{#339999}{ol}[Poison]{/}{/} Duration 30 seconds{nl}Posion pot consumed: #{SpendPoison}# 
SKILL_20150317_001353	Bewitch
SKILL_20150317_001354	You fall into a state of confusion of the enemy took to poison.
SKILL_20150317_001355	{#339999} {ol} [confused] {/} {/} {nl} lasts 10 seconds Poison Poison Podcast # {SpendPoison} # consumption
SKILL_20150317_001356	Wugong Gu
SKILL_20150317_001357	{#DD5500}{ol}[Physical] - [Poison] - [Sting] {/} {/} {nl} Launches dokhwasal contagious. The target must spread the poison poisoning around whenever you receive Magic attack.
SKILL_20150317_001358	Attack power #{SkillAtkAdd}#{nl}{#339999}{ol}[Poison]{/}{/} Duration 10 seconds{nl}Posion pot consumed:  #{SpendPoison}# 
SKILL_20150317_001359	Throw Gu Pot
SKILL_20150317_001360	{#DD5500}{ol}[Physical] - [Poison] - [Sting] {/} {/} {nl} Creates a poison puddle throw poison jar.
SKILL_20150317_001361	Attack power #{SkillAtkAdd}#{nl}Duration 10 seconds{nl}#{SpendPoison}# Poison pot consumed
SKILL_20150317_001362	Jincan Gu
SKILL_20150317_001363	{#DD5500}{ol}[Physical] - [Poison] - [Sting] {/} {/} {nl} geumjam insects will increase to the target by firing arrows are filled.
SKILL_20150317_001364	Attack power #{SkillAtkAdd}#{nl}#{SpendPoison}# Poison pot consumed
SKILL_20150317_001365	Camouflage
SKILL_20150317_001366	To hide his body in apple communication, so that you do not attract the attention of the enemy. Also defense several times a physical attack.
SKILL_20150317_001367	Defensive number of times #{CaptionRatio}#{nl}#{CaptionRatio}# reduced movement speed
SKILL_20150317_001368	Fluflu arrow
SKILL_20150317_001369	Sound will launch the target arrows. Also affect the peripheral target.
SKILL_20150317_001370	Attack power #{SkillAtkAdd}#{nl}target hit {#339999}{ol}[Fear]{/}{/}+{#339999}{ol}[Chaos]{/}{/}{nl}{#339999}{ol}[Fear] to max. surrounding target #{CaptionRatio}# {#339999}{ol}[Fear]{/}{/}{nl}Duration #{CaptionTime}#
SKILL_20150317_001371	Flare shot
SKILL_20150317_001372	I will fire the flash arrow on the ground. The flash occurs, fire will damage the subject of peripheral To~imyonso.
SKILL_20150317_001373	Attack power #{SkillAtkAdd}#{nl}Duration 10 seconds
SKILL_20150317_001374	Cloaking
SKILL_20150317_001375	It becomes latent state.
SKILL_20150317_001376	Duration #{CaptionTime}# seconds
SKILL_20150317_001377	Undistance
