SKILL_20150317_000001	Attack
SKILL_20150317_001242	{memo X}Lv.1 STR, INT + #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.2 STR, INT + #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.3 STR, INT + #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.4 STR, INT+ #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv. 5 STR, INT + #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes
SKILL_20150317_001243	{memo X}Draw the Noir of Death on ground. Increases CON and AGI of active allies.
SKILL_20150317_001244	{memo X}Lv.1 CON, AGI +#{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl}Skill duration #{CaptionTime}# seconds,Buff duration 2 minutes Lv.2 CON, AGI + #{CaptionRatio2}#, Max #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.3 CON, AGI +#{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv.4 CON, AGI +#{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes Lv. 5 CON, AGI + #{CaptionRatio2}#, Max. target #{CaptionRatio}#{nl} Skill duration #{CaptionTime}# seconds, Buff duration 2 minutes
SKILL_20150317_001245	{memo X}Currently in development
SKILL_20150317_001246	{memo X}Summon magic circle that heals allies.
SKILL_20150317_001247	{memo X}Marble
SKILL_20150317_001248	{memo X}Black Hole
SKILL_20150317_001249	{memo X}Change HP and SP and create defense shield.
SKILL_20150317_001250	{memo X}Change HP and SP, Create defense shield of #{CaptionTime}% of MHP for # seconds
SKILL_20150317_001251	{memo X}Temporarily increase the attack and  SP consumption of all skills.
SKILL_20150317_001252	{memo X}Attack + #{CaptionRatio}#%{nl}SP consumed +50% {nl}Duration 30 seconds{nl}Consume #{SpendSP}# SP
SKILL_20150317_001253	{memo X}All the enemies of the target region are gathered together and damaged.
SKILL_20150317_001254	{memo X}Duration #{CaptionTime}# seconds, Defend 6 times, Max. target #{CaptionRatio}#
SKILL_20150317_001255	{memo X}Surround target with powerful energy. Inflict damage to those nearby target.
SKILL_20150317_001256	{memo X}Attack rate #{SkillFactor}#, Splash #{SkillSR}#
SKILL_20150317_001257	{memo X}Drop meteor around and inflict [Fire] damage on enemies.
SKILL_20150317_001258	{memo X}[Fire] [Strike] Damage + #{SkillFactor}#{nl} meteor count #{CaptionRatio}#{nl} Dog Splash #{SkillSR}#{nl} consumption SP #{SpendSP}#
SKILL_20150317_001259	{memo X}Freeze enemy.
SKILL_20150317_001260	$Countdown
SKILL_20150317_001261	{memo X}Turn back time of allies. HP, SP, STA, Skill cool
SKILL_20150317_001262	{memo X}Summon spirit that attacks while moving.
SKILL_20150317_001263	{memo X}Use your own demon to inflict damage to nearby enemies.
SKILL_20150317_001264	{memo X}Spirit receives all the damage of summoner.
SKILL_20150317_001265	{memo X}Create clone of yourself and move away from area after using skill.
SKILL_20150317_001266	{memo X}Buff for adding attack speed
SKILL_20150317_001267	{memo X}Make ground skill of enemies be usable by allies.
SKILL_20150317_001268	{memo X}test
SKILL_20150317_001269	$Multi Shot
SKILL_20150317_001270	${#DD5500}{ol}[Physical] - [Missile]{/}{/}{nl}Charge up and then quickly launch multiple shots at a targeted location.
SKILL_20150317_001271	$Attack: #{SkillAtkAdd}#{nl}Number of Shots: #{CaptionRatio}#
SKILL_20150317_001272	$Full Draw
SKILL_20150317_001273	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Fire a shot that can skewer enemies together.
SKILL_20150317_001274	{memo X}Attack #{SkillAtkAdd}#{nl}{#339999}{ol}[Skew]{/}{/} Duration #{CaptionTime}# seconds
SKILL_20150317_001275	$Kneeling Shot
SKILL_20150317_001276	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/} {nl}Kneel to increase attack speed, damage, and range.
SKILL_20150317_001277	{memo X}Physical Damage + #{CaptionRatio}#{nl} Range + #{CaptionRatio2}#
SKILL_20150317_001278	$Swift Step
SKILL_20150317_001279	{memo X}Increase movement speed while attacking.
SKILL_20150317_001280	$Moving Shot Movement Speed: +#{SkillFactor}#%{nl}Defense: -#{CaptionRatio}#{nl}Duration: #{CaptionTime}# seconds
SKILL_20150317_001281	$Oblique Shot
SKILL_20150317_001282	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Fire an arrow that bounces off of the target to hit an adjacent enemy.
SKILL_20150317_001283	{memo X}Attack #{SkillAtkAdd}#{nl}Bounced arrow damage #{CaptionRatio}#%
SKILL_20150317_001284	$Barrage
SKILL_20150317_001285	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Shoot 5 arrows forward in an arc towards the ground.
SKILL_20150317_001286	$High Anchoring
SKILL_20150317_001287	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Pull bowstring strongly to shoot arrow that penetrates through enemies in front.
SKILL_20150317_001288	$Critical Shot
SKILL_20150317_001289	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Shoot arrow to target with high chance of critical.
SKILL_20150317_001290	$Attack #{SkillAtkAdd}#{nl}Additional Critical Chance 50%
SKILL_20150317_001291	$Steady Aim
SKILL_20150317_001292	{memo X}Attak power increase but attack speed decrease.
SKILL_20150317_001293	$Additional Damage: +#{CaptionRatio}#{nl}Attack Speed: -#{CaptionRatio2}#% {nl}Duration: 40 seconds
SKILL_20150317_001294	$Time Bomb Arrow
SKILL_20150317_001295	{memo X}{#DD5500}{ol}[Physical] [Strike]{/}{/}{nl}Hang a bomb on an arrow and shoot it at an enemy.
SKILL_20150317_001296	{memo X}Attack #{SkillAtkAdd}#{nl}Bomb duration 5 seconds
SKILL_20150317_001297	$Bounce Shot
SKILL_20150317_001298	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Shoot an arrow that bounces off the target to hit nearby enemies.
SKILL_20150317_001299	$Arrow Sprinkle
SKILL_20150317_001300	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Jump backwards while shooting multiple arrows forward.
SKILL_20150317_001301	{memo X}Attack #{SkillAtkAdd}#{nl}Attack 5 times
SKILL_20150317_001302	$Spiral Arrow
SKILL_20150317_001303	{memo X}Buffs your next attack to do an additional hit.
SKILL_20150317_001304	{memo X}Continuous Attacks: #{CaptionRatio}# {nl}Duration: 10 seconds
SKILL_20150317_001305	$Deploy Pavise
SKILL_20150317_001306	{memo X}Install a Pavise on the ground to defend against projectiles.
SKILL_20150317_001307	{memo X}Defend range projectile #{SkillFactor}# times{nl}Pavise duration #{CaptionTime}# seconds
SKILL_20150317_001308	$Scatter Caltrops
SKILL_20150317_001309	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}Throw caltrops on the ground to damage and slow down enemies that step on them.
SKILL_20150317_001310	{memo X}Attack #{SkillAtkAdd}#{nl}Throw #{CaptionRatio2}#{nl}Caltrop duration 20 seconds{nl}{#339999}{ol}[Slow]{/}{/} Duration 10 seconds
SKILL_20150317_001311	$Stone Picking
SKILL_20150317_001312	{memo X}Pick up stone projectiles found on the field. Cannot be obtained in town.
SKILL_20150317_001313	$Obtainable Stone Bullets: #{SkillFactor}#
SKILL_20150317_001314	$Stone Shot
SKILL_20150317_001315	{memo X}{#DD5500}{ol}[Physical] [Strike]{/}{/}{nl}Fire stone bullet and push away enemy. The target has a chance to be stunned.
SKILL_20150317_001316	{memo X}Attack #{SkillAtkAdd}#{nl}{#339999}{ol}[Stun]{/}{/} Duration #{CaptionRatio2}# seconds{nl}Use 1 stone bullet
SKILL_20150317_001317	$Rapid Fire
SKILL_20150317_001318	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl} Load multiple arrows into your crossbow and then quickly shoot them at the enemy.
SKILL_20150317_001319	{memo X}Attack #{SkillAtkAdd}#{nl}Max. loading time #{CaptionTime}# seconds
SKILL_20150317_001320	$Broom Trap
SKILL_20150317_001321	{memo X}{#DD5500}{ol}[Physical] [Strike]{/}{/}{nl}Set a trap that damages nearby enemies.
SKILL_20150317_001322	$Attack: #{SkillAtkAdd}#{nl}Duration: 15 seconds
SKILL_20150317_001323	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Set a trap that fires buckshot and damages enemy.
SKILL_20150317_001324	{memo X}Attack #{SkillAtkAdd}#{nl}Splash #{CaptionRatio}#
SKILL_20150317_001325	$Punji Stake
SKILL_20150317_001326	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Set trap that blows away enemies when stepping on it.
SKILL_20150317_001327	{memo X}Attack #{SkillAtkAdd}#{nl}Cast Time 3 seconds
SKILL_20150317_001328	$Detonate Traps
SKILL_20150317_001329	{memo X}{#DD5500}{ol}[Physical] [Strike]{/}{/}{nl}Detonate nearby traps and magic circles to damage enemies.
SKILL_20150317_001330	{memo X}Attack #{SkillAtkAdd}#{nl}Bomb explosion #{CaptionRatio}# times
SKILL_20150317_001331	$Coursing
SKILL_20150317_001332	{memo X}Companion bites and holds on to target. Bonus chance of critical is applied on target.
SKILL_20150317_001333	{memo X}Critical chance +30% {nl}Duration #{CaptionTime}# seconds
SKILL_20150317_001334	Retrieve
SKILL_20150317_001335	Companion bites the target and brings it to the player.
SKILL_20150317_001336	{memo X}Drive in enemies with less HP less than #{CaptionRatio}#%{nl} Duration 4 seconds
SKILL_20150317_001337	$Snatching
SKILL_20150317_001338	$Your Companion bites Flying-type enemies and drags them to the ground.
SKILL_20150317_001339	$Praise
SKILL_20150317_001340	{memo X}Temporarily increase movement speed and attack speed of companion.
SKILL_20150317_001341	{memo X}Companion movement speed + #{CaptionRatio}#% {nl} Duration 60 seconds
SKILL_20150317_001342	$Pointing
SKILL_20150317_001343	{memo X}$Your Companion taunts and draws attention from the target. Decreases the target's Evasion.
SKILL_20150317_001344	{memo X}Evasion -#{CaptionRatio}#{nl}Duration 10 seconds
SKILL_20150317_001345	$Hounding
SKILL_20150317_001346	$Your Companion finds hidden nearby enemies.
SKILL_20150317_001347	$Detoxify
SKILL_20150317_001348	{memo X}Removes poison from the target. Cannot cure poisons that are higher level than Detoxify, instead decreasing their duration.
SKILL_20150317_001349	$Duration: -#{CaptionRatio}# seconds{nl}Consumes #{SpendPoison}# Poison Pot Poison
SKILL_20150317_001350	$Needle Blow
SKILL_20150317_001351	{memo X}{#DD5500}{ol}[Physical] - [Poison] - [Pierce]{/}{/}{nl}Shoot toxic arrow that poisons the enemy to inflict damage over time.
SKILL_20150317_001352	{memo X}Attack #{SkillAtkAdd}#{nl}{#339999}{ol}[Poison]{/}{/} Duration 30 seconds{nl}Use #{SpendPoison}# Poison pot
SKILL_20150317_001353	$Bewitch
SKILL_20150317_001354	$Inflicts confusion on a poisoned enemy.
SKILL_20150317_001355	${#339999}{ol}[Confusion]{/}{/}{nl} Duration: 10 seconds {nl}Consumes  #{SpendPoison}# Poison Pot Poison
SKILL_20150317_001356	$Wugong Gu
SKILL_20150317_001357	{memo X}{#DD5500}{ol}[Physical] - [Poison] - [Pierce]{/}{/}{nl}Shoot contagious poison arrow. Target spreads poison around to nearby enemies whenever it is hit with magic.
SKILL_20150317_001358	{memo X}Attack #{SkillAtkAdd}#{nl}{#339999}{ol}[Poison]{/}{/} Duration 10 seconds{nl}Use #{SpendPoison}# Poison pot
SKILL_20150317_001359	$Throw Gu Pot
SKILL_20150317_001360	{memo X}{#DD5500}{ol}[Physical] - [Poison] - [Pierce]{/}{/}{nl}Throw Poison jar and create a poison puddle.
SKILL_20150317_001361	{memo X}Attack #{SkillAtkAdd}#{nl}Duration 10 seconds{nl}Use #{SpendPoison}# Poison pot
SKILL_20150317_001362	$Jincan Gu
SKILL_20150317_001363	{memo X}{#DD5500}{ol}[Physical] - [Poison] - [Pierce]{/}{/}{nl}Shoot an arrow containing parasites at the enemy.
SKILL_20150317_001364	{memo X}Attack #{SkillAtkAdd}#{nl}Use #{SpendPoison}# Poison pot
SKILL_20150317_001365	$Camouflage
SKILL_20150317_001366	{memo X}Hide yourself in an apple barrel to evade enemies attention. The Barrel provides defence against several attacks.
SKILL_20150317_001367	$Number of Blocks: #{CaptionRatio}#{nl}Movement Speed: -#{CaptionRatio}#
SKILL_20150317_001368	$Flu Flu
SKILL_20150317_001369	{memo X}Shoot a noisemaker arrow at the enemy. Also affect enemies nearby.
SKILL_20150317_001370	{memo X}Attack #{SkillAtkAdd}#{nl}target hit {#339999}{ol}[Fear]{/}{/}+{#339999}{ol}[Chaos]{/}{/}{nl}{#339999}{ol}Inflict [Fear] to max. target #{CaptionRatio}# {#339999}{ol}{/}{/}{nl}Duration #{CaptionTime}#
SKILL_20150317_001371	$Flare Shot
SKILL_20150317_001372	{memo X}Shoot a flare at the targeted area. Sparks shoot out of the flare to damage nearby enemies.
SKILL_20150317_001373	{memo X}Attack #{SkillAtkAdd}#{nl}Duration 10 seconds
SKILL_20150317_001374	$Cloaking
SKILL_20150317_001375	{memo X}Hide from enemy.
SKILL_20150317_001376	$Duration: #{CaptionTime}# seconds
SKILL_20150317_001377	$Perspective Distortion
SKILL_20150317_001378	{memo X}Distort your location to make close range attacks possible even from afar.
SKILL_20150317_001379	{memo X}Max. duration 10 seconds {nl} #{CaptionRatio}# SP consumed per second
SKILL_20150317_001380	$Scan
SKILL_20150317_001381	{memo X}Shows hidden enemies and items in target area.
SKILL_20150317_001382	{memo X}$Duration: 10 seconds
SKILL_20150317_001383	Be Prepared
SKILL_20150317_001384	$Decreases the cooldown on all current skills.
SKILL_20150317_001385	$Cooldown: -#{CaptionRatio} seconds#{nl}Consumes #{SpendSP}# SP
SKILL_20150317_001386	$Sneak Hit
SKILL_20150317_001387	$Feint
SKILL_20150317_001388	$Brandish Bow
SKILL_20150317_001389	{memo X}Arrow fight...
SKILL_20150317_001390	{memo X}{#CC3300}{ol}[Pierce]{/}{/}Attribute {nl}#{SkillFactor}#% + #{SkillAtkAdd}#{nl} Target 20% damage to the defending leather {nl} sheeting defensive target to -20% damage every 1 sec {nl} + #{CaptionRatio}# bleed damage sustained six seconds {nl} {nl} consumption bleeding SP #{SpendSP}#
SKILL_20150317_001391	$Burrow
SKILL_20150317_001392	$Broadhead
SKILL_20150317_001393	{memo X}Shoots an arrow that causes bleeding effect.
SKILL_20150317_001394	$Bodkin Point
SKILL_20150317_001395	{memo X}Shoots an arrow that decreases enemy defense and removes shielding magic.
SKILL_20150317_001396	{memo X}{#CC3300}{ol}[Pierce]{/}{/}Attribute {nl}#{SkillFactor}#% + #{SkillAtkAdd}#{nl} Splash #{SkillSR}#{nl}#{odds shield removal CaptionRatio}#% {nl} Armor reduced by 30% to 70% chance {nl} consumption SP #{SpendSP}#
SKILL_20150317_001397	$Barbed Arrow
SKILL_20150317_001398	{memo X}Shoots a barbed arrow. Hits an enemy multiple times, depending on the enemy's armor type.
SKILL_20150317_001399	{memo X}Attack rate #{SkillFactor}#
SKILL_20150317_001400	$Crossfire
SKILL_20150317_001401	{memo X}Shoot an arrow that explodes in a cross if it kills the monster.
SKILL_20150317_001402	{memo X}{#CC3300}{ol}[Pierce]{/}{/}Attribute {nl}#{SkillFactor}#% + #{SkillAtkAdd}#{nl} Splash #{SkillSR}#{nl} Consume #{SpendSP }# SP
SKILL_20150317_001403	Playing Flute
SKILL_20150317_001404	Feelings
SKILL_20150317_001405	{memo X}Move away from current area by jumping and rotating backwards. Successfully evading enemy attack results in drastic increase of critical strike chance on the next attack.
SKILL_20150317_001406	Leg Shot
SKILL_20150317_001407	{memo X}Shoot feet of target to slow it down.
SKILL_20150317_001408	{memo X}Lv.1 Attack rate #{SkillFactor}# Lv.2 Attack rate #{SkillFactor}# Lv.3 Attack rate #{SkillFactor}#
SKILL_20150317_001409	{memo X}Prevent enemy from moving. Enemy will temporarily slow down when released.
SKILL_20150317_001410	{memo X}Install turret that inflicts damage to enemies in its sights.
SKILL_20150317_001411	{memo X}Install scarecrow that provokes enemies to attack itself.
SKILL_20150317_001412	{memo X}Temporarily blind enemy. Enemy cannot use abilities whilst blinded.
SKILL_20150317_001413	{memo X}Chance of Blindness #{CaptionRatio}#% {nl} Consume #{SpendSP}# SP
SKILL_20150317_001414	$Saber Thrust
SKILL_20150317_001415	$Saber Bash
SKILL_20150317_001416	$Cavalry Charge
SKILL_20150317_001417	Horse Tackle
SKILL_20150317_001418	Blank Ammunition
SKILL_20150317_001419	$Concentrated Fire
SKILL_20150317_001420	Pommel Attack
SKILL_20150317_001421	$Weakening
SKILL_20150317_001422	$Caracole
SKILL_20150317_001423	$Limacon
SKILL_20150317_001424	{memo X}{#DD5500}{ol}[Pierce]{/}{/}{nl} Installs a large crossbow.
SKILL_20150317_001425	{memo X}Attack {#DD4400}{ol}[Physical Damage]{/}{/}+#{SkillAtkAdd}#{nl}Duration 60 seconds{nl}Consume #{SpendSP}# SP
SKILL_20150317_001426	{memo X}{#993399}{ol}[Magic] - [Divine]{/}{/}{nl} Creates up to five magic tiles that heals allies and damage enemies that walk on it.
SKILL_20150317_001427	{memo X}Attack #{SkillAtkAdd}#{nl}HP Recovery #{CaptionRatio}# ~ #{CaptionRatio2}#{nl}Magic circle Duration 40 seconds
SKILL_20150317_001428	$Cure
SKILL_20150317_001429	{memo X}{#993399}{ol}[Magic] - [Divine]{/}{/}{nl} Create a magic tile that removes harmful effects from allies and damages enemies that walk on it.
SKILL_20150317_001430	{memo X}Attack #{SkillAtkAdd}#{nl}Attack count #{CaptionRatio}# times {nl}Magic circle Duration #{CaptionTime}# seconds
SKILL_20150317_001431	$Safety Zone
SKILL_20150317_001432	$Creates a magic circle that blocks incoming attacks.
SKILL_20150317_001433	$Number of Blocks: #{SkillFactor}#{nl} Magic Circle Duration: 20 seconds
SKILL_20150317_001434	$Deprotected Zone
SKILL_20150317_001435	{memo X}Create magic circle that continuously decrease the defense of target.
SKILL_20150317_001436	$Defense: -#{CaptionRatio}#{nl}Per Stack: -#{CaptionRatio2}#{nl}Magic Circle Duration: #{CaptionTime}# seconds
SKILL_20150317_001437	$Divine Might
SKILL_20150317_001438	{memo X}Create magic circle that increases skill level of target. Effect is gone when used and cannot be overlapped.
SKILL_20150317_001439	{memo X}Skill Level: +#{SkillFactor}#{nl}Duration: 10 seconds {nl}Magic Circle Duration: 20 seconds
SKILL_20150317_001440	{memo X}Summon torch and increase HP recovery in the vicinity.
SKILL_20150317_001441	{memo X}HP recovery ability increases {nl}Torch duration #{CaptionTime}# seconds
SKILL_20150317_001442	$Zalciai
SKILL_20150317_001443	{memo X}Generate magic circle that change critical capacity of the subject.
SKILL_20150317_001444	$Ally's Critical Attack: +#{CaptionRatio}#{nl}Enemy's Critical Resistance: -#{CaptionRatio2}#
SKILL_20150317_001445	$Daino
SKILL_20150317_001446	{memo X}Increase number of beneficial buffs that a user can have at any one time.
SKILL_20150317_001447	{memo X}Max. count +#{SkillFactor}#{nl}Duration 200 seconds
SKILL_20150317_001448	{memo X}{#993399}{ol}[Magic] - [Fire]{/}{/}{nl} Create a magic circle circle that summons lightning to strike anything within it.
SKILL_20150317_001449	{memo X}Attack #{SkillAtkAdd}#{nl}Attack #{CaptionRatio}# times {nl}Magic circle Duration 30 seconds
SKILL_20150317_001450	$Divine Stigma
SKILL_20150317_001451	{memo X}Mark monster. The player that kills the monster will get increased STR and INT.
SKILL_20150317_001452	$STR, INT: +#{CaptionRatio}#{nl}Effect Duration: 30 seconds{nl}Stigma Duration: #{CaptionRatio2}# seconds
SKILL_20150317_001453	$Melstis
SKILL_20150317_001454	{memo X}Create magic circle that retains buffs for party members.
SKILL_20150317_001455	{memo X}Max. duration 20 seconds {nl} #{CaptionRatio}#% of SP consumed per second
SKILL_20150317_001456	$Aspersion
SKILL_20150317_001457	{memo X}{#993399}{ol}[Magic] - [Divine]{/}{/}{nl}Sprinkle holy water to increase defense of target and damage enemies.
SKILL_20150317_001458	{memo X}Attack #{SkillAtkAdd}#{nl}Defense +#{CaptionRatio}# {nl}Target 10{nl}Duration #{CaptionRatio2}# seconds{nl}Use 1 Holy water
